LST,id_x,longitude,latitude,lon_id,lat_id,tree,shrubland,grassland,builtup,barren,water,slope,id_y,aspect,elevation,id,poi_num,bldg_area,nodes_num,aspect_class,Southwest,Northeast,East,Northwest,South,West,North,Southeast
16.52544914,370,-122.4101,37.8319,26,9,0,0,0,0,0,67.85431915,0.01722746,370,205.4191742,-0.04630478,1034,0,0,0,Southwest,0,0,0,0,0,0,1,0
16.64507984,371,-122.4052,37.8319,27,9,0,0,0,0,0,67.85431915,0,371,0,0,1075,0,0,0,North,0,1,0,0,0,0,0,0
16.68267806,372,-122.4004,37.8319,28,9,0,0,0,0,0,67.85431915,0,372,0,0,1116,0,0,0,North,0,1,0,0,0,0,0,0
16.7578745,373,-122.3955,37.8319,29,9,0,0,0,0,0,67.85431915,0,373,0,0,1157,0,0,0,North,0,1,0,0,0,0,0,0
17.29108562,374,-122.3907,37.8319,30,9,0,0,0,0,0,67.85431915,0,374,0,0,1198,0,0,0,North,0,1,0,0,0,0,0,0
17.64997772,375,-122.3858,37.8319,31,9,0,0,0,0,0,67.85431915,0.00103092,375,180,0,1239,0,0,0,South,0,0,0,0,1,0,0,0
18.17293478,376,-122.381,37.8319,32,9,0,0,0,0,0,67.85431915,0.00771843,376,178.3967743,0,1280,0,22962.50821,0,South,0,0,0,0,1,0,0,0
19.88194478,377,-122.3761,37.8319,33,9,0.05070786,0,9.09864738,6.61559763,0.83294861,50.87610866,0.20223352,377,348.4648438,-0.02665848,1321,0,58297.41491,0,North,0,1,0,0,0,0,0,0
28.43383082,378,-122.3713,37.8319,34,9,0.85830235,0,4.287371,23.71627699,0.38030905,38.38387431,0.26268566,378,358.7697754,0.36536717,1362,0,6337.171539,0,North,0,1,0,0,0,0,0,0
18.5181548,379,-122.3664,37.8319,35,9,0,0,0,2.02625489,0.3005159,65.52754836,0.02905578,379,1.24996734,0.03891541,1403,0,0,0,North,0,1,0,0,0,0,0,0
18.04988606,380,-122.3616,37.8319,36,9,0,0,0,0,0,67.85431915,0.0020712,380,89.42182159,0,1444,0,0,0,East,1,0,0,0,0,0,0,0
18.38827004,381,-122.3567,37.8319,37,9,0,0,0,0,0,67.85431915,0,381,0,0,1485,0,0,0,North,0,1,0,0,0,0,0,0
18.54208094,382,-122.3519,37.8319,38,9,0,0,0,0,0,67.85431915,0,382,0,0,1526,0,0,0,North,0,1,0,0,0,0,0,0
18.552335,383,-122.347,37.8319,39,9,0,0,0,0,0,67.85431915,0,383,0,0,1567,0,0,0,North,0,1,0,0,0,0,0,0
18.76767026,384,-122.3422,37.8319,40,9,0,0,0,0,0,67.85431915,0,384,0,0,1608,0,0,0,North,0,1,0,0,0,0,0,0
19.07871008,385,-122.3373,37.8319,41,9,0,0,0,0,0,67.85431915,0,385,0,0,1649,0,0,0,North,0,1,0,0,0,0,0,0
19.32480752,386,-122.3325,37.8319,42,9,0,0,0,0,0,67.85431915,0,386,0,0,1690,0,0,0,North,0,1,0,0,0,0,0,0
12.52636574,388,-122.5314,37.8281,1,10,42.69599811,0,16.43065989,0,0.27889309,8.45223272,4.91006041,388,306.9119568,50.03642273,10,0,1179.722894,0,Northwest,0,0,0,1,0,0,0,0
13.09375706,389,-122.5265,37.8281,2,10,33.70331655,0,26.82194693,5.73522393,1.59729639,0,5.55557537,389,295.5415344,59.55963898,51,0,1176.716555,0,Northwest,0,0,0,1,0,0,0,0
13.50391946,390,-122.5217,37.8281,3,10,43.3183372,1.20693979,21.53237815,1.69871297,0.07606177,0,3.48348737,390,183.7741242,72.5477829,92,0,332.4774949,1,South,0,0,0,0,1,0,0,0
13.08008498,391,-122.5168,37.8281,4,10,48.87156972,1.62938212,15.28824013,0.48918683,1.579405,0,5.45187283,391,189.0512848,87.59253693,133,0,19.33756662,0,South,0,0,0,0,1,0,0,0
12.71777486,392,-122.512,37.8281,5,10,39.91999617,0.44779628,27.33786788,0.15212348,0,0,6.99722242,392,219.7726898,88.26968384,174,0,0,0,Southwest,0,0,0,0,0,0,1,0
13.19971568,393,-122.5071,37.8281,6,10,42.09609366,5.31871177,20.44297838,0,0,0,6.41794586,393,235.1363983,144.9025269,215,0,0,0,Southwest,0,0,0,0,0,0,1,0
12.87500378,394,-122.5023,37.8281,7,10,35.29646312,9.21380584,23.29680702,0,0.05070783,0,10.53071594,394,252.7640991,169.266098,256,0,136.3613467,7,West,0,0,0,0,0,0,0,1
14.27297396,395,-122.4974,37.8281,8,10,24.6720396,23.53443565,17.10845456,1.60475919,0.9380948,0,15.84187889,395,118.4764023,174.5339966,297,1,2236.24394,0,Southeast,0,0,0,0,0,1,0,0
13.04590478,396,-122.4926,37.8281,9,10,51.23900874,0.61424316,12.6549,0.24447729,0.53243208,2.57272253,17.37221146,396,104.5259857,107.4891281,338,0,2292.465248,5,East,1,0,0,0,0,0,0,0
12.61181624,397,-122.4877,37.8281,10,10,39.63583846,2.35304055,15.47032771,0.92180302,1.56007991,7.91669415,9.87459564,397,199.7167206,36.41549301,379,0,69.98252342,5,South,0,0,0,0,1,0,0,0
12.86816774,398,-122.4829,37.8281,11,10,22.384005,7.05699337,25.85887548,2.14281375,5.35670604,5.05839016,7.21456385,398,164.7389374,79.58103943,420,2,179.0411022,1,South,0,0,0,0,1,0,0,0
12.3315386,399,-122.478,37.8281,12,10,4.0140019,0.02535391,5.18975106,10.70420966,2.86705769,45.05740958,8.84671211,399,99.12948608,30.134552,461,0,0,0,East,1,0,0,0,0,0,0,0
12.5366198,400,-122.4732,37.8281,13,10,0,0,0,0,0,67.85778381,0.00446196,400,269.3469544,-0.39964241,502,0,0,0,West,0,0,0,0,0,0,0,1
12.20165384,401,-122.4683,37.8281,14,10,0,0,0,0,0,67.85778381,0.04082618,401,284.2363281,-0.01748612,543,0,0,0,West,0,0,0,0,0,0,0,1
12.50927564,402,-122.4635,37.8281,15,10,0,0,0,0,0,67.85778381,0.01361079,402,351.8694458,0,584,0,0,0,North,0,1,0,0,0,0,0,0
12.11278532,403,-122.4586,37.8281,16,10,0,0,0,0,0,67.85778381,0.00063427,403,0,0,625,0,0,0,North,0,1,0,0,0,0,0,0
12.35888276,404,-122.4538,37.8281,17,10,0,0,0,0,0,67.85778381,0,404,0,0,666,0,0,0,North,0,1,0,0,0,0,0,0
13.16553548,405,-122.4489,37.8281,18,10,0,0,0,0,0,67.85778381,0,405,0,0,707,0,0,0,North,0,1,0,0,0,0,0,0
13.89699176,406,-122.4441,37.8281,19,10,0,0,0,0,0,67.85778381,0,406,0,0,748,0,0,0,North,0,1,0,0,0,0,0,0
15.8691893,407,-122.4392,37.8281,20,10,0,0,0,0,0,67.85778381,0,407,0,0,789,0,0,0,North,0,1,0,0,0,0,0,0
15.25052768,408,-122.4344,37.8281,21,10,0,0,0,0,0,67.85778381,0.02983807,408,90.53244781,-0.04053207,830,0,0,0,East,1,0,0,0,0,0,0,0
16.19048318,409,-122.4295,37.8281,22,10,0,0,0,0,0,67.85778381,0.25933269,409,265.0494385,-0.29961377,871,0,15109.92356,0,West,0,0,0,0,0,0,0,1
21.12268604,410,-122.4247,37.8281,23,10,3.85011712,0,2.07902069,7.90893552,1.72406601,52.29564446,1.54888129,410,269.3766174,2.07594037,912,0,9264.205488,0,West,0,0,0,0,0,0,0,1
18.28231142,411,-122.4198,37.8281,24,10,0.26505386,0,0.14783639,3.29601942,0.48172425,63.66714989,1.54877949,411,87.52915955,0.56962836,953,0,0,0,East,1,0,0,0,0,0,0,0
16.87066916,412,-122.415,37.8281,25,10,0,0,0,0,0,67.85778381,0.00532239,412,315.5785523,-0.27607214,994,0,0,0,Northwest,0,0,0,1,0,0,0,0
16.58013746,413,-122.4101,37.8281,26,10,0,0,0,0,0,67.85778381,0.02792787,413,271.5123596,-0.2525979,1035,0,0,0,West,0,0,0,0,0,0,0,1
16.66216994,414,-122.4052,37.8281,27,10,0,0,0,0,0,67.85778381,0.0024733,414,270,0,1076,0,0,0,West,0,0,0,0,0,0,0,1
16.78521866,415,-122.4004,37.8281,28,10,0,0,0,0,0,67.85778381,0,415,0,0,1117,0,0,0,North,0,1,0,0,0,0,0,0
16.85699708,416,-122.3955,37.8281,29,10,0,0,0,0,0,67.85778381,0,416,0,0,1158,0,0,0,North,0,1,0,0,0,0,0,0
17.32868384,417,-122.3907,37.8281,30,10,0,0,0,0,0,67.85778381,0.0019957,417,90,0,1199,0,0,0,East,1,0,0,0,0,0,0,0
17.74226426,418,-122.3858,37.8281,31,10,0,0,0,0,0,67.85778381,0.01784625,418,86.76569366,-0.0181287,1240,0,0,0,East,1,0,0,0,0,0,0,0
20.1417143,419,-122.381,37.8281,32,10,0,0,0.38951572,0.52422808,0.61713409,66.32690592,0.18726976,419,272.6207886,-0.15431109,1281,0,52694.05703,0,West,0,0,0,0,0,0,0,1
34.10090798,420,-122.3761,37.8281,33,10,3.67203091,0,18.13724968,41.70349055,0.93318593,3.25003768,0.17034072,420,288.897583,2.63976979,1322,0,43003.28883,0,West,0,0,0,0,0,0,0,1
34.82894624,421,-122.3713,37.8281,34,10,2.54379151,0,18.70612795,44.94417138,1.39446537,0,0.09234106,421,292.7902527,3.00146151,1363,0,37760.28369,0,Northwest,0,0,0,1,0,0,0,0
29.3874584,422,-122.3664,37.8281,35,10,0.17280953,0,1.19016766,26.20049198,3.54899271,36.74532193,0.47169203,422,51.70055389,2.55081415,1404,0,0,0,Northeast,0,0,1,0,0,0,0,0
18.22420508,423,-122.3616,37.8281,36,10,0,0,0,0,0,67.85778381,0.00593193,423,69.25971985,0.00735422,1445,0,0,0,East,1,0,0,0,0,0,0,0
18.23104112,424,-122.3567,37.8281,37,10,0,0,0,0,0,67.85778381,0.00080685,424,90,0,1486,0,0,0,East,1,0,0,0,0,0,0,0
18.52499084,425,-122.3519,37.8281,38,10,0,0,0,0,0,67.85778381,0.00386836,425,354.6745911,0.00252158,1527,0,0,0,North,0,1,0,0,0,0,0,0
18.54891698,426,-122.347,37.8281,39,10,0,0,0,0,0,67.85778381,0.00826553,426,359.4474182,0.00284,1568,0,0,0,North,0,1,0,0,0,0,0,0
18.78134234,427,-122.3422,37.8281,40,10,0,0,0,0,0,67.85778381,0.00843635,427,0.844859,0.00401046,1609,0,0,0,North,0,1,0,0,0,0,0,0
19.29404534,428,-122.3373,37.8281,41,10,0,0,0,0,0,67.85778381,0.00858728,428,359.1549988,0.00602626,1650,0,0,0,North,0,1,0,0,0,0,0,0
19.6973717,429,-122.3325,37.8281,42,10,0,0,0,0,0,67.85778381,0.00857115,429,359.8583984,0.00286041,1691,0,0,0,North,0,1,0,0,0,0,0,0
13.2373139,431,-122.5314,37.8243,1,11,19.09075105,0,42.59667194,5.15745726,0.83804718,0.17832056,6.01168156,431,249.267868,40.72409821,11,1,0,6,West,0,0,0,0,0,0,0,1
12.80664338,432,-122.5265,37.8243,2,11,40.78397273,0.43101625,20.02586329,0.79872644,2.35105964,3.47060962,6.60409307,432,129.1625977,53.17197418,52,1,0,1,Southeast,0,0,0,0,0,1,0,0
11.53172192,433,-122.5217,37.8243,3,11,2.87010774,3.73992708,5.4652949,0,5.89274096,49.89317729,6.5119791,433,170.334137,1.88274252,93,0,0,0,South,0,0,0,0,1,0,0,0
11.47019756,434,-122.5168,37.8243,4,11,0.01261974,2.55115689,5.26653885,0,7.1176186,52.9133139,7.70882845,434,179.5996857,1.38046288,134,0,0,0,South,0,0,0,0,1,0,0,0
11.42918132,435,-122.512,37.8243,5,11,10.14228282,2.51861043,4.43155731,0.12676949,7.71573127,42.92629667,8.03713608,435,195.0062103,9.02192307,175,0,0,0,South,0,0,0,0,1,0,0,0
11.53172192,436,-122.5071,37.8243,6,11,28.38676536,7.48048688,3.65935807,0.10141554,5.83730917,22.39591296,14.88083553,436,216.076294,46.88758469,216,0,0,0,Southwest,0,0,0,0,0,0,1,0
13.17237152,437,-122.5023,37.8243,7,11,36.14900152,10.72200075,20.97446555,0,0.01578016,0,16.66287041,437,222.5228424,101.8623276,257,0,0,0,Southwest,0,0,0,0,0,0,1,0
12.2802683,438,-122.4974,37.8243,8,11,31.18717173,10.19512406,22.92242559,0,2.93419479,0.62233181,18.69200516,438,141.0711365,90.54130554,298,0,0,0,Southeast,0,0,0,0,0,1,0,0
11.47361558,439,-122.4926,37.8243,9,11,13.27344938,1.31840254,4.72194263,0,4.17499071,44.37246272,13.52414989,439,133.4195404,41.53118515,339,0,0,0,Southeast,0,0,0,0,0,1,0,0
11.37107498,440,-122.4877,37.8243,10,11,0,0,0,0,0,67.86124798,3.30454946,440,177.6914978,-1.60000014,380,0,0,0,South,0,0,0,0,1,0,0,0
11.52146786,441,-122.4829,37.8243,11,11,0,0,0.05928191,0,1.22110462,66.58086144,7.02175713,441,180.8864136,-1.44684148,421,1,0,0,South,0,0,0,0,1,0,0,0
11.72654906,442,-122.478,37.8243,12,11,0,0,0,7.89544624,1.9546309,58.01117084,2.7035985,442,182.4410706,-0.60823357,462,0,0,0,South,0,0,0,0,1,0,0,0
11.94872036,443,-122.4732,37.8243,13,11,0,0,0,0,0,67.86124798,0.00115066,443,276.3183289,-0.39988917,503,0,0,0,West,0,0,0,0,0,0,0,1
12.25292414,444,-122.4683,37.8243,14,11,0,0,0,0,0,67.86124798,0.04554003,444,250.3523712,-0.12888007,544,0,0,0,West,0,0,0,0,0,0,0,1
12.65966852,445,-122.4635,37.8243,15,11,0,0,0,0,0,67.86124798,0.01418721,445,270,0,585,0,0,0,West,0,0,0,0,0,0,0,1
12.3144485,446,-122.4586,37.8243,16,11,0,0,0,0,0,67.86124798,0,446,0,0,626,0,0,0,North,0,1,0,0,0,0,0,0
13.77394304,447,-122.4538,37.8243,17,11,0,0,0,0,0,67.86124798,0,447,0,0,667,0,0,0,North,0,1,0,0,0,0,0,0
14.0405486,448,-122.4489,37.8243,18,11,0,0,0,0,0,67.86124798,0,448,0,0,708,0,0,0,North,0,1,0,0,0,0,0,0
15.17191322,449,-122.4441,37.8243,19,11,0,0,0,0,0,67.86124798,0,449,0,0,749,0,0,0,North,0,1,0,0,0,0,0,0
15.8350091,450,-122.4392,37.8243,20,11,0,0,0,0,0,67.86124798,0,450,0,0,790,0,0,0,North,0,1,0,0,0,0,0,0
15.0146843,451,-122.4344,37.8243,21,11,0,0,0,0,0,67.86124798,0.0271065,451,82.52931976,-0.00327898,831,0,0,0,East,1,0,0,0,0,0,0,0
16.53912122,452,-122.4295,37.8243,22,11,0,0,0,0,0,67.86124798,0.00635605,452,75.29302979,-0.3003577,872,0,0,0,East,1,0,0,0,0,0,0,0
16.67926004,453,-122.4247,37.8243,23,11,0.9371767,0,0.68687977,0.22512834,0.52091719,65.49114598,0.26226285,453,220.1452179,-0.30000001,913,0,0,0,Southwest,0,0,0,0,0,0,1,0
16.87066916,454,-122.4198,37.8243,24,11,1.94533091,0,1.16824219,2.00748877,1.38062557,61.35956055,0.17597315,454,109.2565002,0.53192234,954,0,0,0,East,1,0,0,0,0,0,0,0
16.88775926,455,-122.415,37.8243,25,11,0,0,0,0,0,67.86124798,0.02623566,455,334.3966675,-0.23223302,995,0,0,0,Northwest,0,0,0,1,0,0,0,0
16.71685826,456,-122.4101,37.8243,26,11,0,0,0,0,0,67.86124798,0.03027663,456,316.5011597,-0.17046827,1036,0,0,0,Northwest,0,0,0,1,0,0,0,0
16.83990698,457,-122.4052,37.8243,27,11,0,0,0,0,0,67.86124798,0.00472377,457,270,0,1077,0,0,0,West,0,0,0,0,0,0,0,1
16.91510342,458,-122.4004,37.8243,28,11,0,0,0,0,0,67.86124798,0,458,0,0,1118,0,0,0,North,0,1,0,0,0,0,0,0
16.9116854,459,-122.3955,37.8243,29,11,0,0,0,0,0,67.86124798,0,459,0,0,1159,0,0,0,North,0,1,0,0,0,0,0,0
17.34235592,460,-122.3907,37.8243,30,11,0,0,0,0,0,67.86124798,3.04E-05,460,90,0,1200,0,0,0,East,1,0,0,0,0,0,0,0
17.8003706,461,-122.3858,37.8243,31,11,0,0,0,0,0,67.86124798,0.00821306,461,78.93456268,-0.00027657,1241,1,0,3,East,1,0,0,0,0,0,0,0
18.47372054,462,-122.381,37.8243,32,11,0,0,0.02535391,0.00933765,0,67.82655642,0.07626393,462,283.467804,0.00974803,1282,2,25555.39878,12,West,0,0,0,0,0,0,0,1
24.20574008,463,-122.3761,37.8243,33,11,1.06915071,0,12.68881882,33.83967053,3.93837911,15.81815077,0.31634977,463,251.2633209,2.75607157,1323,3,45769.46126,4,West,0,0,0,0,0,0,0,1
39.27579026,464,-122.3713,37.8243,34,11,0.48172398,0,9.5627342,48.18461196,8.94762269,0,0.38561794,464,269.7348328,3.32205462,1364,0,57419.36006,0,West,0,0,0,0,0,0,0,1
37.7616074,465,-122.3664,37.8243,35,11,0.93809435,0,4.71829846,55.04168063,1.96711305,5.09464593,0.545443,465,83.81639099,3.70606875,1405,0,0,0,East,1,0,0,0,0,0,0,0
18.91806314,466,-122.3616,37.8243,36,11,0,0,0,3.92076744,0.1826902,63.75779033,0.14675497,466,88.81963348,0.02439946,1446,0,0,0,East,1,0,0,0,0,0,0,0
18.3985241,467,-122.3567,37.8243,37,11,0,0,0,0,0,67.86124798,0.00263355,467,88.24384308,0,1487,0,0,0,East,1,0,0,0,0,0,0,0
18.46346648,468,-122.3519,37.8243,38,11,0,0,0,0,0,67.86124798,0.01023574,468,279.9689331,0.04429629,1528,0,0,0,West,0,0,0,0,0,0,0,1
18.57284312,469,-122.347,37.8243,39,11,0,0,0,0,0,67.86124798,0.01301518,469,357.6028442,0.0950538,1569,0,0,0,North,0,1,0,0,0,0,0,0
18.9283172,470,-122.3422,37.8243,40,11,0,0,0,0,0,67.86124798,0.01293223,470,356.0898438,0.09701226,1610,0,0,0,North,0,1,0,0,0,0,0,0
19.43760218,471,-122.3373,37.8243,41,11,0,0,0,0,0,67.86124798,0.01141629,471,2.48256874,0.09874776,1651,0,0,0,North,0,1,0,0,0,0,0,0
19.91612498,472,-122.3325,37.8243,42,11,0,0,0,0,0,67.86124798,0.00866858,472,54.22708511,0.09857279,1692,0,351.5340769,0,Northeast,0,0,1,0,0,0,0,0
11.63426252,474,-122.5314,37.8204,1,12,15.25606685,0.05070773,10.68595934,1.25072398,8.94397274,31.67728149,6.38048267,474,236.7925873,25.4715004,12,0,0,1,Southwest,0,0,0,0,0,0,1,0
11.67527876,475,-122.5265,37.8204,2,12,8.99131457,0,2.68555382,0.65920083,2.99214734,52.53649558,7.12757587,475,131.6620636,11.38140488,53,0,0,0,Southeast,0,0,0,0,0,1,0,0
11.45652548,476,-122.5217,37.8204,3,12,0,0,0,0,0,67.86471213,0.25366217,476,175.144165,-1.60000002,94,0,0,0,South,0,0,0,0,1,0,0,0
11.52146786,477,-122.5168,37.8204,4,12,0,0,0,0,0,67.86471213,0.17783074,477,180.0215759,-1.59999847,135,0,0,0,South,0,0,0,0,1,0,0,0
11.45310746,478,-122.512,37.8204,5,12,0,0,0,0,0,67.86471213,0.92347324,478,179.9958496,-1.60000002,176,0,0,0,South,0,0,0,0,1,0,0,0
11.3574029,479,-122.5071,37.8204,6,12,0.01285871,0,0.0174638,0,0.63887982,67.1955098,5.05251789,479,213.6650543,3.38671827,217,5,0,0,Southwest,0,0,0,0,0,0,1,0
11.374493,480,-122.5023,37.8204,7,12,3.84662444,2.92747405,8.00441528,0.30424649,7.45286806,45.32908382,9.07705975,480,190.6434326,23.91030121,258,0,0,0,South,0,0,0,0,1,0,0,0
11.11472348,481,-122.4974,37.8204,8,12,0,0.00780702,0.20902289,0,1.2982202,66.34966203,8.25685787,481,164.4947357,1.10750163,299,2,0,0,South,0,0,0,0,1,0,0,0
11.28220646,482,-122.4926,37.8204,9,12,0,0,0,0,0,67.86471213,3.75678492,482,175.4563904,-1.44647133,340,1,0,0,South,0,0,0,0,1,0,0,0
11.34373082,483,-122.4877,37.8204,10,12,0,0,0,0,0,67.86471213,1.00E-08,483,0,-1.60000002,381,1,0,0,North,0,1,0,0,0,0,0,0
11.38132904,484,-122.4829,37.8204,11,12,0,0,0,0,0,67.86471213,0.07242791,484,259.4185791,-1.57012701,422,0,0,0,West,0,0,0,0,0,0,0,1
11.52146786,485,-122.478,37.8204,12,12,0,0,0,6.9089995,0,60.95571264,0.14053467,485,246.4227142,-0.95320964,463,0,0,0,Southwest,0,0,0,0,0,0,1,0
11.79490946,486,-122.4732,37.8204,13,12,0,0,0,0,0,67.86471213,0.02809558,486,351.8871765,-0.39818606,504,0,0,0,North,0,1,0,0,0,0,0,0
12.11278532,487,-122.4683,37.8204,14,12,0,0,0,0,0,67.86471213,0.04158932,487,285.5573731,-0.19358423,545,0,0,0,West,0,0,0,0,0,0,0,1
12.6049802,488,-122.4635,37.8204,15,12,0,0,0,0,0,67.86471213,0.02130904,488,270,0,586,0,0,0,West,0,0,0,0,0,0,0,1
13.01856062,489,-122.4586,37.8204,16,12,0,0,0,0,0,67.86471213,0,489,0,0,627,0,0,0,North,0,1,0,0,0,0,0,0
14.60793992,490,-122.4538,37.8204,17,12,0,0,0,0,0,67.86471213,0,490,0,0,668,0,0,0,North,0,1,0,0,0,0,0,0
14.50539932,491,-122.4489,37.8204,18,12,0,0,0,0,0,67.86471213,0,491,0,0,709,0,0,0,North,0,1,0,0,0,0,0,0
15.03861044,492,-122.4441,37.8204,19,12,0,0,0,0,0,67.86471213,0.00046106,492,180,0,750,0,0,0,South,0,0,0,0,1,0,0,0
16.0400903,493,-122.4392,37.8204,20,12,0,0,0,0,0,67.86471213,0.00057582,493,180,0,791,0,0,0,South,0,0,0,0,1,0,0,0
15.89311544,494,-122.4344,37.8204,21,12,0,0,0,0,0,67.86471213,0.01464981,494,88.88484192,0,832,0,0,0,East,1,0,0,0,0,0,0,0
16.5527933,495,-122.4295,37.8204,22,12,0,0,0,0,0,67.86471213,0.02694563,495,23.24555779,-0.28105593,873,4,0,0,Northeast,0,0,1,0,0,0,0,0
16.65191588,496,-122.4247,37.8204,23,12,0,0,0,0,0,67.86471213,0.02903426,496,333.6456604,-0.22967461,914,0,0,0,Northwest,0,0,0,1,0,0,0,0
16.75103846,497,-122.4198,37.8204,24,12,0,0,0,0,0,67.86471213,0.0484248,497,197.2292633,-0.0978151,955,0,0,0,South,0,0,0,0,1,0,0,0
16.83648896,498,-122.415,37.8204,25,12,0,0,0,0,0,67.86471213,0.02052997,498,349.6076355,-0.00397441,996,0,0,0,North,0,1,0,0,0,0,0,0
16.72711232,499,-122.4101,37.8204,26,12,0,0,0,0,0,67.86471213,0.01482906,499,358.3094177,-1.90E-05,1037,0,0,0,North,0,1,0,0,0,0,0,0
16.97320976,500,-122.4052,37.8204,27,12,0,0,0,0,0,67.86471213,1.01E-06,500,180,0,1078,0,0,0,South,0,0,0,0,1,0,0,0
17.014226,501,-122.4004,37.8204,28,12,0,0,0,0,0,67.86471213,0.00161732,501,180,0,1119,0,0,0,South,0,0,0,0,1,0,0,0
17.00738996,502,-122.3955,37.8204,29,12,0,0,0,0,0,67.86471213,0.00423358,502,180,0,1160,0,0,0,South,0,0,0,0,1,0,0,0
17.31501176,503,-122.3907,37.8204,30,12,0,0,0,0,0,67.86471213,0,503,0,0,1201,0,0,0,North,0,1,0,0,0,0,0,0
17.68415792,504,-122.3858,37.8204,31,12,0,0,0,0,0,67.86471213,0.00177372,504,270.7768555,0,1242,1,0,10,West,0,0,0,0,0,0,0,1
18.31649162,505,-122.381,37.8204,32,12,0,0,0,0,0,67.86471213,0.00487552,505,310.0841675,0.04995959,1283,7,0,10,Northwest,0,0,0,1,0,0,0,0
19.30771742,506,-122.3761,37.8204,33,12,0,0,0.66876556,8.26363997,6.07543014,51.79201345,0.39446542,506,234.8722076,1.4710983,1324,6,32795.02196,11,Southwest,0,0,0,0,0,0,1,0
37.54285412,507,-122.3713,37.8204,34,12,2.8585807,0,4.04730506,38.1180992,22.37630853,0.06397376,0.30447567,507,284.8161011,2.98093724,1365,1,45075.02513,2,West,0,0,0,0,0,0,0,1
39.84318158,508,-122.3664,37.8204,35,12,0.71036635,0,9.87299969,51.26315719,4.32873966,1.0302486,0.30057788,508,117.2531967,3.22651958,1406,0,0,0,Southeast,0,0,0,0,0,1,0,0
20.77062998,509,-122.3616,37.8204,36,12,0,0,0,9.06675808,0.0301362,58.76781785,0.1889845,509,89.33253479,0.042122,1447,0,0,0,East,1,0,0,0,0,0,0,0
18.47713856,510,-122.3567,37.8204,37,12,0,0,0,0,0,67.86471213,0.00474421,510,77.62686157,0.00092818,1488,0,0,0,East,1,0,0,0,0,0,0,0
18.54208094,511,-122.3519,37.8204,38,12,0,0,0,4.14915822,0,63.71555391,0.01677616,511,257.0025024,0.02290002,1529,0,0,0,West,0,0,0,0,0,0,0,1
19.14365246,512,-122.347,37.8204,39,12,0,0,0,8.68877909,0,59.17593304,0.00499416,512,355.1090698,0.15239088,1570,0,0,0,North,0,1,0,0,0,0,0,0
21.0474896,513,-122.3422,37.8204,40,12,0,0,0,8.35176632,0,59.51294581,0.00481609,513,359.9880676,0.15239219,1611,0,0,0,North,0,1,0,0,0,0,0,0
22.26430472,514,-122.3373,37.8204,41,12,0,0,0,7.940577,0,59.92413513,0.01099075,514,66.06632996,0.13719675,1652,0,83.72068161,0,Northeast,0,0,1,0,0,0,0,0
22.653959,515,-122.3325,37.8204,42,12,0,0,0.06483984,10.36226654,0.37615239,57.06145336,0.0380723,515,265.4969482,0.06113865,1693,0,1381.157396,0,West,0,0,0,0,0,0,0,1
11.61717242,517,-122.5314,37.8166,1,13,0.10015127,0,2.15507778,0.42614493,3.96310728,61.22369527,0.36181635,517,241.7509613,-1.60000002,13,0,0,0,Southwest,0,0,0,0,0,0,1,0
11.6137544,518,-122.5265,37.8166,2,13,0.23988297,0,0,0.28376281,0.65724275,66.687288,0.21915297,518,90,-1.58330274,54,0,0,0,East,1,0,0,0,0,0,0,0
11.45310746,519,-122.5217,37.8166,3,13,0,0,0,0,0,67.86817653,0.10720737,519,326.1098633,-7.07E-05,95,0,0,0,Northwest,0,0,0,1,0,0,0,0
11.53855796,520,-122.5168,37.8166,4,13,0,0,0,0,0,67.86817653,0.05832252,520,7.69817495,0,136,0,0,0,North,0,1,0,0,0,0,0,0
11.38474706,521,-122.512,37.8166,5,13,0,0,0,0,0,67.86817653,0.17826545,521,70.73892212,-1.47351098,177,0,0,0,East,1,0,0,0,0,0,0,0
11.34373082,522,-122.5071,37.8166,6,13,0,0,0,0,0,67.86817653,0.04929197,522,360,-1.60000002,218,0,0,0,North,0,1,0,0,0,0,0,0
11.36765696,523,-122.5023,37.8166,7,13,0,0,0,0,0,67.86817653,0.08000374,523,359.4812317,-1.5999999,259,0,0,0,North,0,1,0,0,0,0,0,0
11.14548566,524,-122.4974,37.8166,8,13,0,0,0,0,0,67.86817653,0.13958894,524,342.1715698,-1.48958457,300,0,0,0,North,0,1,0,0,0,0,0,0
11.25828032,525,-122.4926,37.8166,9,13,0,0,0,0,0,67.86817653,0.15522616,525,333.4589233,-1.2051326,341,0,0,0,Northwest,0,0,0,1,0,0,0,0
11.3061326,526,-122.4877,37.8166,10,13,0,0,0,0,0,67.86817653,0.10978946,526,47.94145966,-1.42080176,382,0,0,0,Northeast,0,0,1,0,0,0,0,0
11.36423894,527,-122.4829,37.8166,11,13,0,0,0,0,0,67.86817653,0.01125032,527,269.9116211,-1.60000002,423,0,0,0,West,0,0,0,0,0,0,0,1
11.46677954,528,-122.478,37.8166,12,13,0,0,0,7.42605871,0,60.44211782,0.14169796,528,259.4633789,-1.49778724,464,0,0,0,West,0,0,0,0,0,0,0,1
11.8701059,529,-122.4732,37.8166,13,13,0,0,0,0,0,67.86817653,0.03741769,529,280.4335632,0,505,0,0,0,West,0,0,0,0,0,0,0,1
