GEOID,label,ALAND,bldg_area,street_len,nodes_num,poi_num,manufct_poi_num,transport_poi_num,trucking_poi_num,restaurant_poi_num,grocery_poi_num,tree_cover,builtup_cover,barren_cover,ttl_pop,pop_pct_white,pop_pct_black,mmh_income,geoid_o,visitor_flows
4013103611,616,5255791,1278524.085,17222.74249,234,132,1,1,1,26,6,2.753265746,63.80289021,5.068413354,5240,75.8778626,3.759542,114438,4013103611,3150
4013103612,617,2007821,707663.3982,10855.21071,132,175,1,0,1,38,5,10.09663013,82.98335364,0.277710109,4995,70.6106106,5.6856857,80278,4013103612,3437
4013103614,618,2071503,424766.6377,5656.52546,133,68,1,1,0,4,1,3.107624943,85.28248988,1.973570225,3077,70.2957426,2.4049399,98750,4013103614,2641
4013103615,619,7191925,620171.8418,13578.30151,66,81,0,1,0,23,2,0.116403363,15.72623016,10.24847815,5170,28.9361702,10.7156673,33726,4013103615,3065
4013103900,620,2522038,649698.7043,20528.71765,169,81,0,0,0,21,5,2.852969311,79.47206494,5.643889449,6350,48.1732284,5.3385827,50563,4013103900,4465
4013103609,621,2493420,577999.7861,24862.62122,81,41,1,1,0,7,1,9.257397956,59.14187628,4.96547403,5820,53.1271478,10.4295533,41801,4013103609,4571
4013104100,622,2564331,837497.4057,27551.49993,174,57,0,0,0,2,1,0.323021965,97.45762712,0.927263054,7141,52.7657191,6.4696821,52255,4013104100,6074
4013093105,623,1253906,345918.8304,7794.060182,36,64,1,0,0,6,6,0.663785923,93.47667638,1.876822157,5816,19.1196699,12.2592847,39149,4013093105,3317
4013040516,624,378606659,30850.50175,370704.6569,564,19,0,0,1,1,0,0.203626676,1.555238984,35.51885476,7427,84.3813114,2.1004443,79506,4013040516,5863
4013050609,625,10827451,919388.1937,61964.92798,266,24,0,0,0,2,0,1.250489886,25.80868831,33.66072775,6343,50.6069683,7.2993851,69673,4013050609,4128
4013061401,626,717601,195789.6935,6642.501115,42,37,1,0,0,7,1,0,90.40706992,7.930766061,2167,12.7365021,9.3216428,38322,4013061401,1806
4013040528,627,7730992,1910296.495,47364.97422,438,53,0,0,0,3,1,1.635692116,76.42817736,6.371787258,6026,94.6067043,0.7633588,60883,4013040528,1345
4013050604,628,308726658,3085787.12,428674.4781,185,36,0,1,0,4,1,3.083920834,3.088150759,33.3113765,3871,47.3779385,0.8008267,72554,4013050604,3091
4013061014,629,3850685,522889.9356,21222.19124,93,72,0,0,2,9,0,0.861355537,45.66028814,42.58812005,6517,35.3843793,9.897192,64135,4013061014,5119
4013061029,630,2672411,586708.2093,23112.90326,130,170,2,0,1,25,1,2.284214619,88.74052294,6.46384137,5174,64.940085,5.5276382,70679,4013061029,4654
4013061036,631,2367644,525292.2691,22985.37616,135,15,0,1,0,2,0,9.37114335,64.01283493,18.10465403,5176,60.1622875,7.9791345,115640,4013061036,7758
4013082017,632,3155391,681600.4751,54186.57244,108,130,0,0,0,14,1,1.318647223,55.48557245,23.43882511,5160,14.6511628,17.8682171,57333,4013082017,4023
4013082205,633,2510746,899234.9074,26145.13879,131,13,0,0,0,0,0,4.113133941,70.12093628,15.24057217,5947,13.6707584,9.7864469,75278,4013082205,3396
4013104401,634,2549154,662285.8032,37750.72116,84,62,0,1,0,3,2,1.220524213,90.31368494,4.559092012,5144,42.962675,9.6034215,48647,4013104401,5234
4013105503,635,630445,215320.0484,2252.376813,19,18,0,0,0,2,1,1.587301587,78.23058168,15.10673235,3835,33.8200782,19.3741851,39623,4013105503,2375
4013109702,636,1405622,443405.8883,8909.298432,121,21,0,0,0,1,0,0,98.90648217,0.14858841,5288,11.1951589,3.214826,46122,4013109702,3146
4013109801,637,1219660,277815.6818,7434.084644,66,10,0,0,0,0,0,0,91.17670651,4.064062457,4344,7.8038674,6.8370166,34306,4013109801,2985
4013109704,638,608760,203903.3726,7117.078086,36,72,0,0,0,18,1,0,98.08947875,1.364658033,2401,9.7875885,2.0408163,41172,4013109704,1907
4013109705,639,560707,129987.2561,5573.760854,38,17,1,0,0,3,0,0,97.0276256,2.972374403,1889,8.5230281,3.3350979,66750,4013109705,1282
4013109900,640,2604898,710869.7664,22924.67168,108,128,1,1,0,24,0,2.065904472,80.72487439,4.174199258,7653,7.5003267,4.8739057,50357,4013109900,4971
4013106801,641,702973,187793.0762,11867.27626,36,42,0,1,0,0,1,2.363956614,95.30453323,1.149531844,4785,22.6750261,21.2330199,27489,4013106801,2662
4013109101,642,1286009,453130.1714,11081.75378,75,74,0,2,0,18,2,5.823972918,86.00297482,0.653946761,3425,11.3868613,2.189781,49318,4013109101,2266
4013216836,643,4168583,860263.8809,27658.43899,190,10,1,0,0,0,0,11.41019328,80.3684338,3.213830727,3690,81.7886179,1.3279133,116576,4013216836,2640
4013420213,644,1303291,394221.7529,11224.66134,20,34,0,0,1,5,1,0,95.25097686,0.596132652,1382,94.0665702,0.4341534,58934,4013420213,286
4013421002,645,1273725,304478.1582,8590.931943,25,47,1,0,0,11,1,5.218993041,82.63149816,3.016270978,3208,47.2880299,11.2219451,32156,4013421002,1625
4013010102,646,2707868301,164175.4256,808163.4934,1166,52,0,1,0,6,0,7.477602009,0.492846815,1.255756567,5592,91.8812589,0.5364807,162090,4013010102,2671
4013030402,647,58294033,239373.0177,66112.56932,405,151,3,0,0,25,3,4.637278738,11.65292056,5.653027524,3913,86.940966,0.2555584,98536,4013030402,3034
4013106001,648,702933,212212.5154,12935.09764,46,55,0,0,0,8,1,17.11720095,77.43451356,2.926534221,1843,29.7883885,11.611503,43347,4013106001,1233
4013108302,649,1333564,454933.2599,5549.404884,70,39,1,0,0,3,1,20.38519748,78.3698677,1.244934824,3196,74.2803504,2.6595745,96957,4013108302,1601
4013040515,650,2261460379,152741.4282,614384.6249,551,103,0,1,0,8,3,0.134539832,0.230663726,16.25960387,4189,73.7407496,0.3342086,71021,4013040515,2952
4013420110,651,25795383,382333.022,57767.40508,223,11,0,0,0,0,0,0.26621993,19.32043061,8.685678277,5799,81.5140542,0.8277289,120272,4013420110,5276
4013082018,652,1325956,370735.4985,10405.43724,80,30,0,0,0,0,2,1.886048175,92.20186879,2.319962526,5151,11.0075714,7.4354494,69030,4013082018,3364
4013616500,653,2012358,526704.7927,24980.96277,101,62,0,0,0,2,0,1.855296573,82.67796774,8.867250055,3838,61.4382491,4.2730589,59531,4013616500,3307
4013618000,654,2764808,682827.2545,17264.1559,156,65,2,1,0,1,0,3.718667547,89.0477761,3.028411232,4476,70.8668454,2.3681859,93849,4013618000,4518
4013618700,655,1258866,412532.2818,8779.280162,90,34,0,0,0,6,1,0,93.41032081,3.454079387,3005,52.6123128,2.1297837,69782,4013618700,2021
4013810200,656,1296769,380571.4527,13942.36386,83,7,0,0,0,0,0,2.800958024,94.69557544,0.574814068,3546,53.2994924,5.5837563,103250,4013810200,2745
4013810700,657,2512819,770119.5792,26729.35676,165,126,0,0,0,16,1,1.730036292,95.64369057,1.175904367,7543,52.3134032,8.5642317,84130,4013810700,6518
4013116730,658,4413382,145721.5478,24210.32266,37,1,0,0,0,0,0,0,24.4984348,35.8188963,1974,61.9047619,5.3698075,133984,4013116730,2263
4013116733,659,64322002,1629623.783,66299.87823,6,54,1,0,0,3,0,0.031450455,0.675041599,10.93302171,11,54.5454546,0,0,4013116733,925
4013817200,660,26746941,1715643.208,75356.37192,373,72,2,0,0,6,1,8.560560888,28.72243456,36.08775977,7797,72.4637681,1.7955624,114286,4013817200,11446
4013616300,661,2694263,512799.9762,22136.53044,65,31,0,0,0,0,0,12.3107363,68.06616237,8.26788278,2125,72.5647059,1.8352941,97083,4013616300,1505
4013723306,662,2308412834,158929.2462,519306.3238,57,15,0,0,0,1,0,0.241142856,0.324769274,34.36295431,4662,35.8000858,11.0896611,0,4013723306,56
4013817600,663,44865044,2726937.321,195016.1604,558,62,0,0,0,1,1,2.960339614,13.53513288,45.88399061,6885,70.3848947,3.2679739,99527,4013817600,6786
4013723305,664,1318859166,1256744.118,685488.7783,241,68,0,5,0,11,2,0.455307071,1.02193631,63.33719504,2486,16.4923572,0.3218021,41949,4013723305,1441
4013610100,665,21691476,198131.512,27006.39132,45,7,0,0,0,0,0,0.267167575,3.110818416,3.254654853,696,77.4425287,0.5747126,100391,4013610100,1217
4013610500,666,32234643,1718690.514,67436.54661,403,53,1,0,0,0,0,0.35324442,21.65125398,20.94264991,7316,85.3881903,0.6150902,127052,4013610500,9915
4013610600,667,9148409,584981.7166,40249.94584,210,10,0,0,0,1,0,1.446577674,27.80123739,7.881011895,6367,76.3624941,3.1726088,115697,4013610600,8533
4013216843,668,23867309,382655.9347,37525.45699,160,32,0,0,0,6,0,1.435970831,27.21679275,5.382403054,3592,90.5902005,1.1971047,148796,4013216843,1286
4013610800,669,52226817,792149.1656,144897.8145,184,15,0,1,0,1,0,0.52380902,5.954603217,24.94527717,6842,72.7857352,2.8500438,128299,4013610800,8871
4013216849,670,33316207,1363683.941,29373.76287,105,6,0,0,0,1,0,0.680011381,17.1076393,0.552417585,6263,83.1390707,0.526904,181364,4013216849,5035
4013111900,671,2541598,669458.8183,22752.22549,99,161,0,0,0,19,1,27.22784155,47.0937354,0.322006289,2370,68.5654008,1.6455696,126250,4013111900,592
4013613100,672,5840262,749174.18,26355.42415,205,150,1,0,1,20,1,2.729786725,59.0248218,2.632969993,2893,92.0843415,0.7950225,147222,4013613100,1584
4013420113,673,1283631,164361.0963,11768.40262,34,11,0,0,0,0,0,4.527928566,83.12363655,8.873217998,3758,61.841405,9.4997339,45156,4013420113,3076
4013617100,674,1324339,151963.1651,5699.235827,64,3,0,0,0,0,0,6.274500136,65.4298464,11.22260299,2275,76.1318681,2.4615385,104655,4013617100,1908
4013723304,675,747050744,132865.5011,285621.4026,293,27,0,1,2,0,0,0.711660623,0.71864606,28.88239786,6439,55.2104364,1.3666718,63475,4013723304,5482
4013723307,676,19055503,200528.3467,48148.8694,182,4,0,0,0,1,0,0.458721101,7.313653124,44.26778616,2146,71.1556384,4.9394222,107232,4013723307,2987
4013813600,677,5109090,839327.0763,21924.39588,185,14,0,0,0,0,0,15.05162166,63.31275299,9.766485628,4786,67.0706227,3.1550355,190875,4013813600,5899
4013422634,678,2835094,360827.5373,30008.80397,100,2,0,0,0,0,0,0.881163827,76.50805718,14.092862,5457,54.8103354,1.6126077,54872,4013422634,4204
4013815800,679,2813031,359218.639,20851.75602,224,57,0,0,0,3,0,9.593408895,68.28263551,13.24039379,6465,67.6411446,4.3774169,107448,4013815800,6747
4013816600,680,3021803,501176.2065,25051.18317,177,24,0,0,0,1,0,7.155789293,74.92348478,13.21342357,5354,72.2263728,3.081808,102847,4013816600,7483
4013522903,681,1300111,395594.4264,13534.54016,70,19,0,0,0,2,2,3.85186677,91.00979331,2.57042874,5123,16.7479992,5.6021862,35559,4013522903,3358
4013614700,682,14866699,2004128.841,140541.7213,220,584,12,5,3,42,3,0.76742848,59.97383569,21.9760627,3094,59.5345831,8.435682,47115,4013614700,3034
4013614800,683,1973896,383768.3242,21280.52936,110,87,5,0,0,0,0,2.234158236,81.66705111,8.127656769,4194,65.8082976,2.2889843,70109,4013614800,2929
4013615400,684,2595526,831678.37,9545.743007,113,75,0,0,0,6,1,3.79959024,78.14987273,4.0392376,2756,92.8519594,0.7619739,55076,4013615400,622
4013111800,685,2654771,960930.35,27448.02801,114,458,6,2,0,63,3,23.56516283,74.55247844,0.941179365,4964,68.0902498,4.3110395,164830,4013111800,1780
4013112201,686,1453063,496158.2641,15503.07965,82,133,5,0,0,9,3,1.722546216,93.68399721,1.148364144,4363,7.0135228,2.1774009,48634,4013112201,2500
4013112202,687,1136730,372997.9985,7945.880295,74,32,0,0,0,2,0,0,97.45158881,0.732632305,4375,12.48,4.7542857,48275,4013112202,1478
4013116203,688,7958832,1801261.926,58554.63265,111,243,10,1,0,15,1,15.55443437,50.83822486,11.69659008,6261,34.531225,17.6649098,63884,4013116203,4772
4013116204,689,2565914,719546.2784,12092.65649,92,91,2,0,0,15,0,2.333938617,88.04205661,6.709756068,3728,20.1448498,7.2693133,42000,4013116204,1604
4013116205,690,1155445,280792.1095,8372.873254,129,16,0,0,0,0,0,1.442266904,85.16444671,12.47702271,4394,27.6285844,14.5197997,51875,4013116205,2756
4013116300,691,2687782,671209.0296,14914.03884,150,32,0,0,0,1,1,0.66537154,82.71491015,13.83317144,6155,10.2680747,22.0633631,60778,4013116300,3340
4013116400,692,2625229,693996.6634,9552.898228,116,63,1,0,0,9,7,5.851782945,74.58852713,14.18294574,5666,11.4719379,11.4189905,64861,4013116400,4298
4013116703,693,3470130,844864.545,10394.27854,134,43,0,0,1,5,0,6.955431307,59.85140626,27.03444245,5194,25.2984213,14.2664613,75000,4013116703,3488
4013318400,694,8107163,992623.7845,101732.5306,175,317,3,4,1,41,4,3.979568163,66.18267054,17.62225903,5840,48.0479452,4.6232877,62165,4013318400,4174
4013318700,695,2449718,350346.4352,35040.89592,75,125,0,2,0,20,0,4.808268626,64.04720361,7.809107739,5937,56.9479535,6.4679131,142517,4013318700,2990
4013104204,696,1486554,537636.7572,15320.88572,95,44,1,0,0,10,1,0.099444408,87.75104309,11.59824459,3535,56.718529,4.3847242,75563,4013104204,3002
4013104205,697,3388348,1011808.933,47735.26328,189,404,1,0,0,80,3,2.670246886,85.24558067,9.528604459,5715,43.2370954,9.9387577,46250,4013104205,5376
4013104206,698,1642458,534145.2694,13244.97874,100,17,0,0,0,0,0,0.89186618,95.29491042,2.802441732,4240,42.5235849,5.4481132,53513,4013104206,3457
4013104212,699,2581209,874489.7393,14279.90959,167,95,0,0,0,14,2,1.206705039,92.15767949,3.98742805,6357,57.8102879,3.8382885,70341,4013104212,5500
4013104214,700,2427289,621807.194,15294.62436,70,163,0,0,0,24,1,11.82256095,78.73253989,5.681162531,2167,73.6040609,1.1998154,77813,4013104214,2312
4013104217,701,2559537,587194.0542,21281.81588,173,20,0,0,0,0,0,3.757493986,76.36928325,16.74961496,5604,65.9528908,4.1042113,85430,4013104217,4125
4013116707,702,1333356,205794.7592,3866.810485,92,3,0,0,0,0,0,1.835469405,86.41899674,6.905677948,2730,73.6630037,1.7216117,113828,4013116707,1555
4013116708,703,3320676,1033566.589,19914.28584,174,147,1,1,0,16,3,3.008167937,83.00254157,0.384145277,5370,71.8808194,5.9590317,80907,4013116708,3689
4013116709,704,1087125,140605.4404,9648.258169,42,13,0,0,0,0,0,9.129441467,84.90951723,0,2543,47.4636256,10.8139992,72396,4013116709,1282
4013116710,705,3827559,834719.3704,12756.30867,156,36,0,0,0,3,0,6.087171361,79.34536284,6.883743121,4728,75.9517767,1.7343486,137725,4013116710,4660
4013116711,706,1077758,309596.9045,8053.887581,42,6,0,0,0,1,0,0.421356592,74.24715658,5.819435441,2052,50.1949318,11.8908382,72356,4013116711,1623
4013116712,707,3802548,1131819.348,55511.82016,162,302,2,0,0,47,2,0.656928665,79.84044791,11.64781754,7907,53.8889592,8.1067409,95855,4013116712,6228
4013082007,708,1286367,355918.4432,10612.45985,75,3,0,0,0,0,0,0,85.95139751,11.46390289,4398,16.5984538,4.1609823,50246,4013082007,2886
4013071911,709,2459381,550615.4444,31553.59801,109,74,0,0,0,10,3,1.504726299,66.68787867,25.76462634,3246,49.7227357,7.116451,75680,4013071911,5086
4013082008,710,1300324,334459.1305,6988.08298,86,50,0,0,0,10,3,0.636243419,94.24636343,4.481149728,5378,11.2867237,4.2952771,42034,4013082008,3592
4013082009,711,1303676,440046.8668,8719.272211,85,2,0,0,0,0,0,0.640349556,93.70699613,5.085128824,5183,10.9974918,3.8780629,57004,4013082009,4198
4013092713,712,2570352,578934.3761,11202.73253,131,12,0,0,0,0,0,8.487720811,69.05492055,13.59961477,5080,22.6771654,5.7086614,66196,4013092713,4120
4013092900,713,2630303,624579.0766,38901.36117,121,245,1,3,1,22,4,0.450902424,89.69613636,9.852961216,3027,13.4126198,6.8054179,36389,4013092900,2838
4013104222,714,2507759,708878.3832,21104.69364,136,23,0,0,0,0,3,3.761902284,93.9161767,0.663406005,6058,57.6262793,6.7514031,74789,4013104222,5244
4013104223,715,2470399,477533.3222,19669.36997,80,148,1,0,0,20,1,19.26758492,66.83517378,2.511850208,1798,70.6340378,2.2246941,128889,4013104223,2168
4013104218,716,2582894,429728.8858,24894.68684,102,11,0,0,0,0,0,31.14185546,61.59133462,3.010768902,4293,58.1877475,5.776846,61833,4013104218,3900
4013104224,717,2531740,787311.9011,16452.10107,125,203,0,1,1,15,0,4.521205487,80.01807972,8.278478758,6118,59.1369729,6.8649886,71215,4013104224,4872
4013104225,718,2494692,659086.4436,21927.88428,112,144,2,0,0,22,3,20.55810209,76.20469803,1.0440067,3760,71.6223404,2.6329787,79400,4013104225,4465
4013104227,719,1057556,372392.8539,3253.757772,52,5,0,0,0,0,0,3.799072643,87.48686244,7.925811436,2350,55.6595745,5.9574468,57308,4013104227,2582
4013104219,720,2574890,609523.3902,27411.7755,121,79,0,0,0,15,3,1.614823446,79.402452,12.59815593,3738,61.9315142,5.1899411,65114,4013104219,2841
4013104221,721,2568243,739127.8622,18979.81269,161,60,1,0,0,5,1,8.461920087,85.8607574,3.406647923,6125,57.6653061,4.7510204,64074,4013104221,6656
4013104801,722,6027649,1351359.186,23420.28452,184,202,2,1,0,32,6,1.202832739,45.07189966,18.13331171,3747,76.1409127,2.8022418,103277,4013104801,2120
4013104802,723,3300619,976823.1526,20964.99154,166,106,0,0,0,10,2,2.293038919,90.60071299,2.525107887,5921,77.6558014,2.7529134,100196,4013104802,3237
4013104900,724,2584775,757680.7457,28914.11597,195,27,0,1,0,0,0,1.405913403,95.66258078,1.646531198,4284,77.5210084,1.4705882,114167,4013104900,3049
4013105102,725,19097867,1028986.399,25579.59348,191,66,0,0,0,1,0,1.784095584,17.80869155,21.91291373,4851,77.9220779,1.8552876,139167,4013105102,2021
4013115801,726,1299698,224273.352,9502.68123,61,41,2,2,0,6,3,4.497807791,88.60807338,6.251574862,4054,7.4247657,11.8401579,31899,4013115801,2014
4013107102,727,1349479,513844.5343,11091.65309,67,6,0,0,0,0,0,1.231051463,96.5892633,1.564159506,5963,12.0576891,10.7831628,44728,4013107102,3187
4013107201,728,1298213,454874.1906,9284.621837,24,28,0,1,0,5,1,3.821274257,87.29488749,1.878168785,8139,38.9359872,9.092026,24063,4013107201,7766
4013107500,729,2609407,768307.3172,18812.88439,85,243,1,0,1,33,3,43.59901418,54.52816733,1.553801308,3653,76.0744594,2.7101013,195469,4013107500,1710
4013107700,730,2619950,699353.3909,28523.44866,124,25,1,0,0,2,0,39.17293702,57.97276288,1.268577825,4498,65.8292575,5.1356158,104875,4013107700,2309
4013107800,731,3533730,252813.4618,19150.93778,154,51,0,0,0,9,0,21.33997725,54.29778475,0.967701168,2598,87.0284835,1.4241724,193571,4013107800,716
4013111100,732,3182443,831985.599,26982.89955,137,28,0,0,0,5,1,22.06604693,57.40643014,3.875740846,4660,72.7682403,3.0472103,116625,4013111100,2365
4013111201,733,1912006,517173.8502,12078.19423,80,68,0,0,1,2,1,5.079392182,86.81236128,1.852484207,5701,44.0098228,8.9282582,65993,4013111201,3218
4013111202,734,895521,225384.045,9654.705413,21,21,0,0,0,5,1,1.860227604,89.2872775,8.101108842,2150,23.7209302,11.9069767,35147,4013111202,948
4013116713,735,2416247,727793.8116,31151.23363,147,152,1,1,0,23,4,3.612576651,85.95262979,2.651825176,5996,65.6270847,5.1034023,121864,4013116713,5096
4013116714,736,2708606,754313.153,21537.99884,99,48,0,0,1,5,1,0.985156335,63.82052549,13.96220955,3382,63.6605559,4.1691307,105625,4013116714,2385
4013116715,737,921582,229271.7942,4746.970984,67,9,0,0,0,0,0,1.893024577,91.76729649,0,1984,68.296371,3.8306452,112500,4013116715,957
4013116717,738,1073880,241527.2346,6101.74809,28,27,1,0,0,1,0,0.55053685,79.75180217,3.561760502,3404,43.3313749,15.8636898,55500,4013116717,1820
4013116718,739,959470,259293.064,9922.788994,38,75,0,0,0,17,2,1.680229302,83.859915,3.538365236,2795,52.5581395,12.1645796,60046,4013116718,1595
4013116719,740,3376895,1091284.284,23963.03238,154,304,1,0,0,56,5,2.093027765,91.24011168,5.434698311,6689,56.1369413,6.8470623,130694,4013116719,4773
4013116720,741,1770155,508179.4137,13714.37167,90,90,2,0,0,6,3,2.595123753,68.27853713,12.09826376,3892,59.1212744,7.8365879,80156,4013116720,2877
4013216809,742,9280783,1317947.842,19172.3578,112,140,2,0,0,14,2,3.146091917,51.03984581,3.549509182,4890,79.8159509,1.6155419,160662,4013216809,4142
4013216810,743,2425866,635178.5084,40676.94474,74,515,1,1,0,24,1,4.907917477,90.84575502,2.844836898,1567,82.003829,0.8934269,84792,4013216810,836
4013216822,744,23279584,1464230.778,53935.97544,217,19,0,0,0,0,0,1.105847828,30.02891315,3.679132408,4448,90.1753597,0.8767986,134751,4013216822,2789
4013319300,745,1093182,318925.0336,18296.94672,42,16,0,0,1,4,2,2.085567869,84.21225123,12.94243832,2425,38.4329897,6.9690722,47958,4013319300,1489
4013319401,746,2673507,854648.5961,31392.30278,146,188,0,0,0,28,4,1.559881082,96.76768171,1.048484774,6404,59.806371,5.5590256,83064,4013319401,4133
4013319402,747,2621526,632206.8544,32379.04933,144,134,0,0,0,4,2,1.235,94.7775,2.39375,4085,66.3402693,3.4516524,76218,4013319402,3060
4013420104,748,7623233,1044452.824,37037.0541,140,67,0,0,0,5,1,0.840529257,54.38458363,17.09998255,5447,79.2179181,1.5972095,69619,4013420104,4203
4013420105,749,7559890,1005575.571,47442.88189,291,13,0,0,0,0,0,1.634245235,57.53611362,16.78893242,6299,78.488649,1.3811716,99549,4013420105,4902
4013218100,750,973211,275656.2477,6741.999453,41,85,2,1,0,7,0,0,90.38203753,6.826407506,1973,60.3649265,2.5342119,87148,4013218100,670
4013115400,751,2504634,620893.1251,19030.63924,75,42,0,1,0,1,1,7.403907932,61.34648576,24.91023848,1995,8.0701754,4.2105263,34167,4013115400,1230
4013040502,752,20394480,78004.62254,48289.88794,338,231,0,5,1,47,3,3.954617991,20.1966172,18.51539542,4820,76.7842324,1.0580913,86840,4013040502,3543
4013104202,753,2578360,754973.086,19317.01813,159,109,2,0,0,18,3,9.717100278,85.10229856,1.610255115,5361,64.801343,3.5441149,67981,4013104202,4766
4013104207,754,2649677,740016.0128,34448.3875,133,112,1,1,1,13,1,4.079799148,89.83065449,3.265070028,4380,64.9543379,4.7488584,66225,4013104207,4616
4013107300,755,2575241,787685.4215,33676.95319,169,218,1,0,0,28,2,7.10351377,89.73852485,2.191832858,6769,23.4007978,9.1298567,39201,4013107300,3818
4013109703,756,1293228,427993.628,9967.24284,64,15,0,0,0,0,0,4.688840661,68.92696714,10.29627013,2973,8.6781029,4.2381433,41515,4013109703,4143
4013420901,757,1202927,320640.309,11570.29292,53,15,0,0,0,3,0,5.933868062,88.15681781,2.430839744,3676,40.6692057,6.2568009,64960,4013420901,2296
4013071600,758,2556618,732343.6473,11803.73232,122,97,2,1,0,9,2,0,60.77338266,29.99138433,4192,48.1631679,4.0553435,44110,4013071600,2328
4013216806,759,2041733,457869.2949,23933.53819,153,202,1,0,0,2,0,8.073145412,91.11235327,0,3106,84.0631037,0.515132,117679,4013216806,1522
4013109200,760,2597094,931749.2317,35219.83752,79,94,2,2,0,24,2,1.928506605,88.47181607,8.956841787,4338,16.4822499,13.9695712,29500,4013109200,3263
4013106900,761,2604856,729258.7159,18962.77239,140,97,1,2,0,7,3,1.597163938,92.86600108,3.620238259,7793,21.7759528,5.0429873,59479,4013106900,4207
4013104216,762,2467509,700405.6006,11437.96741,142,77,0,1,0,5,0,6.793503116,75.73207542,5.642305531,4976,67.10209,4.2202572,73030,4013104216,4350
4013319907,763,2583419,628536.0895,13803.98745,74,135,1,0,0,12,1,25.22502023,66.4732504,1.759708738,2155,75.638051,1.9953596,139471,4013319907,1320
4013112504,764,1264266,412766.1268,7872.699693,63,27,0,1,0,4,3,1.317795406,74.10144441,8.769799229,3909,7.4187772,9.0304426,50746,4013112504,2144
4013421601,765,1278407,346977.3372,7145.276551,63,82,1,0,0,4,1,4.614008181,93.67586912,1.7101227,3460,38.2947977,3.1791908,50471,4013421601,2304
4013420902,766,1339663,414391.063,4873.94819,56,27,0,0,0,1,0,14.73013402,85.26986598,0,3492,56.7583047,3.3505155,72379,4013420902,2222
4013421101,767,2610261,298160.2522,26304.19678,96,54,1,0,0,5,2,5.196818946,61.09903793,18.2288057,4713,44.9183111,4.2860174,50986,4013421101,2646
4013105701,768,1305221,443654.9453,11843.01765,92,9,0,0,1,0,0,0.633729311,93.06128535,3.770068095,3605,40.221914,5.7975035,56231,4013105701,3750
4013104000,769,2563939,813028.1231,28885.86925,120,49,0,0,2,10,0,1.626877289,93.45421138,3.94278496,7434,45.1977401,8.4342211,56072,4013104000,5892
4013092306,770,2565725,846122.2108,16938.07795,206,64,0,0,0,8,1,3.86939374,90.83404965,3.725286951,6363,53.2924721,4.5733145,75154,4013092306,6264
4013071802,771,2895868,717794.5774,20463.58779,150,73,0,0,0,5,0,4.437836624,83.5828097,3.128366247,3575,86.6573427,2.6853147,42620,4013071802,1418
4013109604,772,1093756,393974.2667,7617.03203,66,47,1,1,0,12,2,1.706087631,88.48092582,6.543979481,4188,10.4584527,3.5816619,48125,4013109604,2870
4013523104,773,2612164,635682.8504,14892.34125,128,207,4,0,0,53,4,7.101554482,70.11815064,4.907507072,6782,36.4789148,8.4340902,67253,4013523104,5513
4013116500,774,2586580,521427.0389,19205.65723,97,128,2,0,0,25,1,12.87027708,78.41939547,6.141057935,4953,7.4702201,6.9654755,35132,4013116500,3053
4013421602,775,1277511,379027.9994,5244.228149,61,76,0,1,0,10,3,3.3358043,95.84877687,0.163595,4398,23.5561619,2.7739882,38295,4013421602,3278
4013112401,776,1304314,411824.9536,13972.63276,78,36,0,0,0,6,3,0,96.61313723,1.473310321,5581,7.7763842,4.1032073,45661,4013112401,3457
4013216819,777,23710050,38363.11423,75234.83897,348,33,1,0,0,3,0,1.056548372,22.90368309,2.40071193,6020,88.8538206,0.6478405,101000,4013216819,3418
4013109802,778,1302034,342898.5408,14490.26499,87,35,1,0,0,7,2,0.557172974,96.89037245,1.302580062,4913,10.1770812,3.2770202,54339,4013109802,3990
4013422215,779,1296515,373469.3782,3873.115352,45,92,2,0,0,20,2,0,81.22904746,5.65623976,2158,54.0315107,5.8387396,72708,4013422215,1492
4013105103,780,9858637,658839.507,28698.63388,214,21,0,1,0,0,0,24.15738139,45.30170276,2.893701439,2905,81.3425129,0.7228916,231056,4013105103,1126
4013422513,781,2581976,909459.2826,12402.60654,128,58,0,0,0,2,1,15.112293,75.20605954,2.289970509,4441,74.6228327,2.5895069,81417,4013422513,3093
4013104203,782,2582501,810357.5978,17759.30349,160,52,1,0,0,8,2,3.621788802,90.67474595,2.162469229,6615,50.8994709,5.6991686,66944,4013104203,6036
4013093101,783,1255749,422575.56,11992.02435,53,70,0,0,1,8,4,0.611246943,90.42293087,6.338760858,4984,20.6661316,7.7849117,49976,4013093101,3448
4013115700,784,2588062,389649.2387,16999.19306,101,42,0,1,0,4,4,6.025844881,80.77156054,11.59359935,6779,6.6086443,6.1513498,60712,4013115700,4001
4013420604,785,2587373,687204.5822,17854.46302,145,69,1,0,0,11,1,14.80288001,80.29933035,0.722521524,4658,75.6977244,0.9875483,98470,4013420604,3598
4013217002,786,2521134,778866.2049,15894.987,107,69,0,0,0,8,2,3.93848271,89.76580617,0,5307,79.6306765,0.998681,84193,4013217002,2247
4013113100,787,1304040,408177.2913,16544.04186,96,249,5,0,0,62,2,1.920325326,92.8784798,5.20119487,4996,56.5852682,10.1080865,72794,4013113100,2066
4013107202,788,1292929,418860.4519,9852.742956,89,64,0,0,0,8,1,0,99.99495599,0,5180,13.6486487,4.9034749,47796,4013107202,3234
