LST,longitude,latitude,lon_id,lat_id,tree,shrubland,grassland,builtup,id,barren,water,slope,aspect,elevation,poi_num,bldg_area,nodes_num,aspect_class,Southwest,East,Northwest,North,West,South,Northeast,Southeast
41.45648702,-71.0827,42.3133,23,24,19.33041113,0.0,0.27245604,43.31475082,1173,0.67770066,0.0,1.81171179,71.2984848,32.24345779,19.0,73403.92298054948,18.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.43495734,-71.0778,42.3133,24,24,19.88178221,0.0,0.6469417,40.91765946,1174,2.14893528,0.0,0.66384786,10.55484581,20.06935883,12.0,76621.99757354935,24.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.21712066,-71.0730,42.3133,25,24,15.36851361,0.0,0.86292532,45.98242194,1175,1.38145778,0.0,0.57957238,161.87240601,20.29547882,16.0,74791.03590039999,29.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.7103371,-71.0681,42.3133,26,24,18.32933242,0.0,0.37139827,44.02328388,1176,0.87130408,0.0,0.99881011,33.13823318,19.17286682,14.0,73173.5370306344,19.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40.16618447,-71.0633,42.3133,27,24,25.50325072,0.0,0.0,37.50136632,1177,0.59070161,0.0,0.30128637,82.47353363,29.1862011,6.0,71491.23692218018,15.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.60619245,-71.0584,42.3133,28,24,12.44199923,0.0,0.21340537,49.87907659,1178,1.03545731,0.0,2.84053564,91.1184845,13.11131287,30.0,81464.43131349627,2.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.99630503,-71.0536,42.3133,29,24,11.95166365,0.0,0.25380161,50.32942354,1179,1.06042985,0.0,0.3080135,237.00471497,5.44318724,19.0,53010.124161618565,2.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39.08096312,-71.0487,42.3133,30,24,23.12353594,0.0,4.63464808,29.78377806,1180,5.2919518,0.0,1.04908097,47.85597992,3.91522002,2.0,74593.88296872456,4.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.40819567,-71.0439,42.3133,31,24,0.90216344,0.0,14.74847509,17.70305772,1181,0.86988316,29.35557016,0.31133533,133.69158936,0.59506255,3.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.90470594,-71.0390,42.3133,32,24,0.05076031,0.0,5.06333722,55.38849614,1182,0.0,3.09272498,0.65851325,225.02182007,5.75990105,6.0,139034.8543888336,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.75010263,-71.0342,42.3133,33,24,0.76140481,0.0,12.31820265,26.76933546,1183,0.86292559,22.88345014,0.98937798,106.64299011,1.30647802,4.0,20033.142854864924,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.53159773,-71.0293,42.3133,34,24,0.0,0.0,0.0,0.0,1184,0.0,63.59531865,0.4005484,90.0,-2.0999999,0.0,0.0,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.97423132,-71.0245,42.3133,35,24,0.0,0.0,0.0,0.0,1185,0.0,63.59531865,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20.4835163,-71.0196,42.3133,36,24,0.0,0.0,0.0,0.0,1186,0.0,63.59531865,0.4722586,271.00576782,-1.73543894,0.0,48.468399807103694,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.76116833,-71.0148,42.3133,37,24,10.89158934,0.0,5.2323264,0.58374346,1187,5.08886131,40.26819134,0.55634171,294.38214111,1.91574669,0.0,120.71437974979025,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28.43212181,-71.0099,42.3133,38,24,21.99762176,0.0,18.35236269,0.65300336,1188,3.30866951,17.23566606,0.57955354,124.07174683,4.15228081,0.0,45.31015297778389,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.7310936,-71.0051,42.3133,39,24,0.0,0.0,0.0,0.00688084,1189,0.89272055,62.44191562,0.82422757,116.89430237,-1.50873768,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.47178238,-71.0002,42.3133,40,24,0.0,0.0,0.0,0.0,1190,0.0,63.59531865,5.027e-05,90.0,-2.0999999,0.0,0.0,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.57284312,-70.9954,42.3133,41,24,0.0,0.0,0.0,0.0,1191,0.0,63.59531865,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.70956392,-70.9905,42.3133,42,24,0.0,0.0,0.0,0.0,1192,0.0,63.59531865,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.16268072,-70.9857,42.3133,43,24,0.0,0.0,0.0,0.0,1193,0.0,63.59531865,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.9454073,-70.9808,42.3133,44,24,0.0,0.0,0.0,0.0,1194,0.0,63.59531865,0.00129829,270.0,-2.0999999,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.22910296,-70.9760,42.3133,45,24,1.78053703,0.0,0.02538015,0.0,1195,1.87467943,59.91472204,0.22810368,309.3626709,-2.08895874,0.0,0.0,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.44819035,-70.9711,42.3133,46,24,19.71882057,0.0,11.27101223,0.0,1196,7.31563605,18.95982547,0.24757764,205.26712036,2.23872948,0.0,0.0,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.31238615,-70.9663,42.3133,47,24,6.68857137,0.0,8.74578279,0.0,1197,4.31774606,43.84321843,0.41214177,136.81912231,-1.53363836,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.78669852,-70.9614,42.3133,48,24,0.0,0.0,0.0,0.0,1198,0.0,63.59531865,0.06659629,90.0,-2.0999999,0.0,0.0,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0313161,-70.9566,42.3133,49,24,0.0,0.0,0.0,0.0,1199,0.03996574,63.55535291,0.2855216,303.47363281,-1.99287152,1.0,0.0,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.60725247,-70.9517,42.3133,50,24,8.70539215,0.0,3.97792436,0.41304039,1200,4.90936271,45.58959904,0.33860159,281.86395264,-0.07453411,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.85925012,-71.1894,42.3097,1,25,35.96170677,0.0,11.06812196,16.3115256,1201,0.25753502,0.0,1.09095347,316.83963013,38.20438004,0.0,0.0,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.95189,-71.1846,42.3097,2,25,58.35409033,0.0,1.07517663,3.99196143,1202,0.17766096,0.0,0.32255402,7.56372547,40.56574249,0.0,2140.6879582975985,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.10090798,-71.1797,42.3097,3,25,55.81138719,0.0,0.96062726,5.42646125,1203,1.40041365,0.0,0.7043547,267.02261353,45.18798447,1.0,32554.252043873035,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.25563548,-71.1749,42.3097,4,25,63.01139247,0.0,0.03684424,0.47451225,1204,0.07614039,0.0,1.64312065,250.12519836,48.13879013,1.0,25450.423210318186,3.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.41684568,-71.1700,42.3097,5,25,54.44622244,0.0,6.10318988,1.99766718,1205,1.05180984,0.0,0.3582918,138.92355347,55.53883743,0.0,29612.83088896842,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.40909304,-71.1652,42.3097,6,25,37.61503083,0.0,15.61014891,6.67492706,1206,3.69878254,0.0,0.31943175,219.98100281,56.33141327,0.0,29771.499021739146,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.65416892,-71.1603,42.3097,7,25,36.23674739,0.0,21.39956032,4.83646704,1207,1.12611459,0.0,1.87846482,12.47732735,59.82881927,1.0,14995.546160878512,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35.16049418,-71.1555,42.3097,8,25,12.26464967,0.0,51.33423968,0.0,1208,0.0,0.0,0.68682545,324.75418091,52.701931,0.0,1668.5628963786933,0.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33.3352715,-71.1506,42.3097,9,25,31.97372744,0.0,29.48401921,0.27918148,1209,1.85275014,0.00921106,0.94764847,280.62258911,57.20262909,1.0,13305.132715452557,18.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.9241925,-71.1458,42.3097,10,25,24.51339855,0.0,36.14236429,1.7352374,1210,0.12219569,0.0,0.42173934,173.31869507,60.97507477,0.0,11734.685876746753,1.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35.18783834,-71.1409,42.3097,11,25,35.26420755,0.0,10.3385126,10.21788984,1211,0.48658865,0.00436598,1.55862272,323.37011719,68.1234436,1.0,25673.813616203654,3.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.72344592,-71.1361,42.3097,12,25,42.44633633,0.0,8.35263433,10.67120116,1212,1.57472035,0.55399718,1.07050061,337.31958008,68.11769104,1.0,45513.79925683107,8.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.54229086,-71.1312,42.3097,13,25,43.55941696,0.0,8.00109566,11.37254668,1213,0.66583004,0.0,1.85903096,72.84490204,56.32701111,4.0,45776.54476439297,21.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.56473714,-71.1264,42.3097,14,25,52.92203131,0.0,0.40608221,9.31432658,1214,0.95644925,0.0,4.2528348,72.6374054,42.62218475,0.0,47522.601322905175,20.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.95495468,-71.1215,42.3097,15,25,36.02313089,0.0,2.53801399,23.61645692,1215,1.42128755,0.0,2.53610492,89.79372406,21.93687248,4.0,46439.28479567878,16.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.162079,-71.1167,42.3097,16,25,30.12599123,0.0,0.67726775,31.87933751,1216,0.91629285,0.0,0.54010868,206.38917542,20.94548988,47.0,79760.0112504071,16.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.1463638,-71.1118,42.3097,17,25,45.55496612,0.0,0.45364488,17.08945622,1217,0.50082213,0.0,0.57077074,165.17344666,23.08089066,10.0,51019.10225477994,20.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.92965364,-71.1070,42.3097,18,25,23.46975602,0.0,0.15547836,37.88969836,1218,2.08395661,0.0,0.9187696,128.94869995,10.22812653,22.0,68552.19667436948,20.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.29756832,-71.1021,42.3097,19,25,37.24647832,0.0,0.0,25.16650255,1219,1.18590848,0.0,3.70237136,294.7567749,28.63799477,4.0,61240.486907080274,20.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35.984237,-71.0973,42.3097,20,25,41.37034591,0.0,12.30040668,8.95839996,1220,0.96973679,0.0,2.19224691,301.39135742,42.25961304,1.0,12056.071700424905,9.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35.60483678,-71.0924,42.3097,21,25,35.93364422,0.0,5.57592347,20.49566482,1221,1.59365683,0.0,0.58585197,277.21743774,49.10757446,5.0,39017.26317451505,18.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.80022718,-71.0876,42.3097,22,25,22.05898941,0.0,0.0,40.659591,1222,0.88030893,0.0,1.85411048,63.7251358,49.68009949,5.0,101277.95625796354,24.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.89307698,-71.0827,42.3097,23,25,15.65183516,0.0,0.38070208,46.83789173,1223,0.57617954,0.0,2.98960519,81.58036804,35.36005402,45.0,87461.13073632069,20.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.59616754,-71.0778,42.3097,24,25,17.78252345,0.0,5.76129102,38.86924387,1224,0.57670773,0.0,0.79316461,337.51263428,27.44058609,10.0,72834.6729621127,20.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40.02775466,-71.0730,42.3097,25,25,19.00657364,0.0,0.27918151,42.59439212,1225,1.71874208,0.0,0.34635091,337.2019043,21.52914047,9.0,72598.76607249553,12.0,Northwest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.95964264,-71.0681,42.3097,26,25,23.97238596,0.0,0.25380139,38.88754474,1226,0.45977711,0.0,0.35385588,26.88003922,28.22696686,11.0,67077.07393414801,22.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.43633224,-71.0633,42.3097,27,25,21.04856921,0.0,1.50960148,39.60900484,1227,1.43171381,0.0,1.36884379,107.03620148,15.26989937,18.0,67468.92232967788,10.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.46617782,-71.0584,42.3097,28,25,12.60806121,0.0,0.88830468,46.79010431,1228,3.13475821,0.0,1.42283273,90.7100296,9.0354538,24.0,56327.01789717059,15.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.4105729,-71.0536,42.3097,29,25,12.12136118,0.0,5.46806361,39.90345991,1229,4.78623737,0.0,1.22490942,259.05014038,4.26035309,1.0,26117.361062979293,8.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.41638738,-71.0487,42.3097,30,25,43.42695324,0.0,4.76597051,12.98556209,1230,2.27333311,0.1470704,1.28738964,100.19783783,11.18433189,1.0,28303.307907506744,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.2932337,-71.0439,42.3097,31,25,5.69101215,0.0,4.83358099,13.11913032,1231,3.34321994,35.53676891,1.50430036,95.05281067,2.61910391,0.0,1070.9427113513811,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.63674471,-71.0390,42.3097,32,25,0.0,0.0,3.78778968,6.54801564,1232,0.0,53.26308403,0.69350719,189.79251099,-0.75859475,0.0,0.0,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.46892762,-71.0342,42.3097,33,25,0.0,0.0,0.89097012,1.04475556,1233,0.0,61.66316366,0.34719422,148.55235291,-2.0999999,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.26328316,-71.0293,42.3097,34,25,0.0,0.0,0.0,0.0,1234,0.0,63.59888934,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20.48180729,-71.0245,42.3097,35,25,0.0,0.0,0.0,0.0,1235,0.0,63.59888934,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20.71935968,-71.0196,42.3097,36,25,0.0,0.0,0.0,0.0,1236,0.0,63.59888934,0.32690081,264.43536377,-2.0046618,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.66956924,-71.0148,42.3097,37,25,9.51588743,0.0,2.11320106,0.07614041,1237,2.74231439,49.15134605,0.63402426,236.584198,0.6671533,1.0,0.0,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.05945267,-71.0099,42.3097,38,25,2.46088881,0.0,7.00953529,0.0,1238,3.80105641,50.0228472,0.74503458,133.50115967,-1.32567644,0.0,40.37963147924996,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.39464778,-71.0051,42.3097,39,25,0.0,0.0,0.0,0.0,1239,0.0,63.59888934,0.10455817,119.45256042,-2.0999999,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.19150474,-71.0002,42.3097,40,25,0.0,0.0,0.0,0.0,1240,0.0,63.59888934,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.28037326,-70.9954,42.3097,41,25,0.0,0.0,0.0,0.0,1241,0.0,63.59888934,0.0068027,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.68711764,-70.9905,42.3097,42,25,0.0,0.0,0.0,0.0,1242,0.0,63.59888934,0.44974908,0.0,-2.0999999,0.0,770.4881108732136,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.7915964,-70.9857,42.3097,43,25,0.0,0.0,0.0,0.0,1243,0.0,63.59888934,0.00433915,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.3301637,-70.9808,42.3097,44,25,0.0,0.0,0.0,0.0,1244,0.0,63.59888934,0.19562873,270.0,-2.0999999,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.79672343,-70.9760,42.3097,45,25,8.39090108,0.0,0.25380141,0.0,1245,0.42785991,54.52632695,0.24398775,269.77453613,-0.43621075,1.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.87021086,-70.9711,42.3097,46,25,1.80191006,0.0,0.03459121,0.0,1246,1.54238137,60.14386628,0.44927549,147.10798645,-1.76888847,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.43122444,-70.9663,42.3097,47,25,0.0,0.0,0.0,0.0,1247,0.0,63.59888934,0.04924641,180.0,-2.0999999,0.0,0.0,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17.25177839,-70.9614,42.3097,48,25,0.0,0.0,0.0,0.0,1248,0.0,63.59888934,0.00632804,270.0,-2.0999999,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.31113544,-70.9566,42.3097,49,25,0.07614042,0.0,4.87298733,0.05076029,1249,3.75099435,54.84800695,0.08829895,263.94433594,-0.28887293,0.0,0.0,0.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.78157149,-70.9517,42.3097,50,25,0.0,0.0,0.36208116,0.01842212,1250,0.89337324,62.32501282,0.27140012,130.46038818,-1.29940641,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.63707882,-71.1894,42.3061,1,26,58.13266066,0.0,0.25763368,4.93298551,1251,0.27918119,0.0,1.23622799,338.00961304,43.72452927,0.0,0.0,6.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.13269172,-71.1846,42.3061,2,26,56.95170782,0.0,0.25927623,5.79579085,1252,0.59568614,0.0,1.14511156,337.76068115,44.40209961,0.0,3090.743718931858,3.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35.19467438,-71.1797,42.3061,3,26,56.99813976,0.0,1.13895505,4.64797729,1253,0.81738894,0.0,2.62699771,2.60472894,56.66692352,1.0,35473.95909897592,6.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.74349574,-71.1749,42.3061,4,26,59.70327412,0.0,0.0,3.18854378,1254,0.71064314,0.0,0.932284,61.29548264,50.33074951,0.0,41751.296006474775,20.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33.51984458,-71.1700,42.3061,5,26,56.74168934,0.0,0.12690062,5.83571796,1255,0.89815311,0.0,1.01617348,176.07176208,49.92105103,0.0,28270.954811171072,2.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.76594202,-71.1652,42.3061,6,26,61.69835098,0.0,0.05076021,1.53475057,1256,0.31859928,0.0,0.75710118,236.10652161,49.11933899,0.0,34410.53253415695,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32.8225685,-71.1603,42.3061,7,26,61.97144114,0.0,0.07727555,1.42788977,1257,0.12585459,0.0,1.53079236,243.87765503,75.91838074,0.0,28745.801535651055,0.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.64631132,-71.1555,42.3061,8,26,59.14837257,0.0,1.63975564,2.10654998,1258,0.70778284,0.0,2.30624461,17.69387054,61.39492798,0.0,39209.17405541932,4.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.78109396,-71.1506,42.3061,9,26,60.08489538,0.0,0.0,3.32856378,1259,0.18900188,0.0,0.27067265,79.84690857,60.99420166,2.0,34824.88751040827,11.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.05989174,-71.1458,42.3061,10,26,52.58134129,0.0,6.12722087,3.82297258,1260,0.27280863,0.0,0.56512564,142.38615417,56.88948059,4.0,5231.202397720435,5.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.37970576,-71.1409,42.3061,11,26,36.07995662,0.0,18.51669543,6.98430823,1261,0.27918125,0.0,3.43480086,266.69247437,76.60546112,1.0,3980.364516220325,10.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.68197138,-71.1361,42.3061,12,26,40.78786725,0.0,3.15328301,17.65628169,1262,2.00502909,0.0,1.03470492,32.00387573,85.3951416,1.0,24028.359257430086,6.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.00907974,-71.1312,42.3061,13,26,42.41457918,0.0,7.61738413,13.37417514,1263,0.19632259,0.0,1.14815164,40.25767517,69.96954346,2.0,44925.851682272405,22.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.98015076,-71.1264,42.3061,14,26,56.63697073,0.0,0.01031234,6.57319871,1264,0.38197925,0.0,5.10117054,103.04917145,45.98064041,0.0,30382.526417332065,18.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.33858456,-71.1215,42.3061,15,26,53.10062897,0.0,1.0779084,8.839402,1265,0.58452168,0.0,3.51905465,98.6158371,23.25144386,0.0,15671.662855118091,16.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.39450436,-71.1167,42.3061,16,26,27.36496258,0.0,0.31829755,34.71477081,1266,1.2044301,0.0,0.36109528,47.55767441,16.67932701,25.0,83157.29434910936,17.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41.93500982,-71.1118,42.3061,17,26,25.35536387,0.0,6.7135963,27.66866954,1267,3.8140711,0.0,1.22588062,149.51953125,14.08444786,9.0,68840.8938957848,15.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46.04346986,-71.1070,42.3061,18,26,23.82452793,0.0,1.22464077,33.29919557,1268,3.70590979,0.0,0.50483221,264.03427124,9.80998421,18.0,61931.09695064698,4.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.34654712,-71.1021,42.3061,19,26,49.62166213,0.0,0.50760244,12.99097427,1269,0.43146195,0.0,3.60719872,276.78567505,37.02775574,3.0,17865.38532738935,6.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.19319452,-71.0973,42.3061,20,26,54.71923365,0.0,6.20400064,2.11387521,1270,0.56535153,0.0,0.74713582,267.07095337,46.16570282,0.0,0.0,17.0,West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.17952244,-71.0924,42.3061,21,26,43.64439974,0.0,14.14521467,5.44734538,1271,0.36550125,0.0,1.1794852,199.72813416,42.58953476,2.0,19305.289430500394,25.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31.17850088,-71.0876,42.3061,22,26,42.43515589,0.0,1.71455733,18.79778333,1272,0.65496449,0.0,1.15775061,105.74351501,45.7822113,4.0,41860.441435624816,14.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0881525,-71.0827,42.3061,23,26,9.15428598,0.0,0.0,53.57233679,1273,0.87583828,0.0,1.66457784,82.87500763,37.28233337,22.0,95020.65627729296,12.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.08483944,-71.0778,42.3061,24,26,17.52997302,0.0,0.08136559,43.37794104,1274,2.61318139,0.0,1.13659,48.46707535,28.49814606,10.0,61729.047430352235,17.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.77390458,-71.0730,42.3061,25,26,17.62565754,0.0,1.46532845,40.51759322,1275,3.5116596,0.0,0.45098397,26.1396389,23.96756744,6.0,68084.85104036123,29.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.14794862,-71.0681,42.3061,26,26,16.45999047,0.0,0.02538011,45.80046286,1276,1.31662761,0.0,0.56820506,203.65223694,22.80276108,29.0,82861.38214440427,21.0,Southwest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.85935508,-71.0633,42.3061,27,26,18.43468114,0.0,5.39005634,37.91697954,1277,1.86074403,0.0,1.98683167,50.25282669,24.57315826,1.0,65996.20024485349,10.0,Northeast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.54250078,-71.0584,42.3061,28,26,6.85323346,0.0,0.12690062,54.95342821,1278,1.66889876,0.0,2.48545194,90.6603241,12.9084959,38.0,73630.94918767305,12.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.8484328,-71.0536,42.3061,29,26,3.41692672,0.0,0.47004825,28.28048994,1279,6.60866652,23.30352299,0.43282756,96.79833221,2.76692677,1.0,28783.9575009206,0.0,East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.72675898,-71.0487,42.3061,30,26,0.0,0.0,2.32664329,6.07015375,1280,10.96051233,43.66140887,1.00921679,175.35250854,1.2934643,0.0,503.79927510105483,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.73257346,-71.0439,42.3061,31,26,0.0,0.0,0.01456994,1.90814539,1281,0.23123809,61.44850762,0.56423396,134.99990845,-0.92899376,0.0,0.0,0.0,Southeast,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.91760484,-71.0390,42.3061,32,26,0.0,0.0,0.0,0.0,1282,0.0,63.60246104,0.11663803,180.0,-2.0999999,0.0,0.0,0.0,South,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.0049935,-71.0342,42.3061,33,26,0.0,0.0,0.0,0.0,1283,0.0,63.60246104,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.11289028,-71.0293,42.3061,34,26,0.0,0.0,0.0,0.0,1284,0.0,63.60246104,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20.090444,-71.0245,42.3061,35,26,0.0,0.0,0.0,0.0,1285,0.0,63.60246104,0.0,0.0,-2.0999999,0.0,0.0,0.0,North,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
