id,longitud,latitude,lon_id,lat_id,LST,tree,shrubland,grassland,builtup,barren,water,slope,aspect,elevation,poi_num,bldg_area,nodes_num,aspect_class,Southeast,South,Southwest,East,Northeast,West,Northwest,North
1714,-73.8235,40.8621,60,15,2.79355379,24.2761435,0,5.75717021,29.5275276,3.19862377,1.55985539,0.40514904,93.01528931,3.10750055,5,41165.21422,6,East,1,0,0,0,0,0,0,0
1715,-73.8186,40.8621,61,15,7.9735631,7.91702811,0,4.22545161,5.76420186,2.04031187,44.96007555,0.30288512,29.32739258,0.6654343,0,0,1,Northeast,0,0,1,0,0,0,0,0
1716,-73.8138,40.8621,62,15,4.53332597,11.41185084,0,2.40395003,2.02084062,0,49.18249869,0.58433986,221.3585205,0.11358239,0,0,0,Southwest,0,0,0,0,0,0,1,0
1717,-73.8089,40.8621,63,15,-1.48580725,39.73123029,0,8.50252478,5.25993788,0.48206019,11.03793049,1.11964381,192.4169312,4.13988209,1,4578.539025,0,South,0,0,0,0,1,0,0,0
1718,-73.8041,40.8621,64,15,-0.25019302,33.93979869,0,6.02274306,3.30111871,0.80219701,15.56397336,0.73472804,275.9177246,4.06433487,0,0,9,West,0,0,0,0,0,0,0,1
1719,-73.7992,40.8621,65,15,-4.55006218,61.39260373,0,3.42780112,0.19873533,0,0,0.60583305,255.3876343,8.5646801,0,0,0,West,0,0,0,0,0,0,0,1
1720,-73.7944,40.8621,66,15,-2.03269045,27.61468239,0,10.75971158,0.02537158,18.18099189,8.43838275,1.02827394,98.65914917,3.6939795,0,154.3523101,0,East,1,0,0,0,0,0,0,0
1721,-73.7895,40.8621,67,15,-13.67446657,0,0,0,0,0.6298886,64.38925159,0.06429548,355.9053955,0.00117188,0,0,0,North,0,1,0,0,0,0,0,0
1722,-73.7847,40.8621,68,15,-14.00088748,0.02182621,0,0,0.02537159,0,64.9719424,0.06198966,359.6471558,0.360695,0,0,0,North,0,1,0,0,0,0,0,0
1723,-73.7798,40.8621,69,15,-13.61636023,0,0,0,0,0,65.01914019,0.00051647,90,0,0,0,0,East,1,0,0,0,0,0,0,0
1724,-73.775,40.8621,70,15,-15.23308369,0,0,0,0,0,65.0191402,0.00256966,287.6816101,0.01132813,0,0,0,West,0,0,0,0,0,0,0,1
1725,-73.7701,40.8621,71,15,-12.70887592,0,0,0,0,0,65.01914019,0.49979255,0.14801632,0.02129463,0,0,0,North,0,1,0,0,0,0,0,0
1726,-73.7652,40.8621,72,15,-9.5266993,0,0,0,0,0,65.0191402,0.00001123,90,0,0,0,0,East,1,0,0,0,0,0,0,0
1727,-73.7604,40.8621,73,15,-14.92546189,0,0,0,0,0,65.0191402,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1728,-73.7555,40.8621,74,15,-15.06218269,0,0,0,0,0,65.01914019,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1729,-73.7507,40.8621,75,15,-11.29894267,0,0,0,0,0,65.0191402,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1730,-73.7458,40.8621,76,15,-0.85518256,0,0,0,0,0,65.01914019,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1771,-74.1097,40.8585,1,16,43.02194018,6.03440246,0,2.19981439,42.22256099,6.88448747,5.4627864,0.35123605,262.6196289,2.98136663,0,0,7,West,0,0,0,0,0,0,0,1
1772,-74.1048,40.8585,2,16,41.45990504,17.65720406,0,1.27182236,34.6244842,2.8647787,8.5790254,0.83216679,282.3913879,5.57969904,0,11927.23812,13,West,0,0,0,0,0,0,0,1
1773,-74.1,40.8585,3,16,45.99390857,13.13141814,0,0.68178853,47.80585567,3.40362397,0,1.91353476,348.6670837,13.65625286,0,303466.2795,1,North,0,1,0,0,0,0,0,0
1774,-74.0951,40.8585,4,16,43.40304941,1.42080755,0,0.02537156,59.55175306,4.02475414,0,1.00368488,312.4566956,13.94068718,0,282963.1047,4,Northwest,0,0,0,1,0,0,0,0
1775,-74.0903,40.8585,5,16,45.18212882,14.19044525,0,0.94427708,47.08268754,2.7853614,0,2.70986223,311.0609131,19.76533127,0,28842.55228,6,Northwest,0,0,0,1,0,0,0,0
1776,-74.0854,40.8585,6,16,39.33047858,43.09269405,0,2.52234913,18.03305338,1.10095894,0,2.00613594,313.4708557,43.5465889,0,25262.14124,20,Northwest,0,0,0,1,0,0,0,0
1777,-74.0806,40.8585,7,16,41.26336889,32.097638,0,1.09097728,31.73258478,0.10148624,0,0.29677746,203.7409363,44.39564896,0,38425.53558,6,Southwest,0,0,0,0,0,0,1,0
1778,-74.0757,40.8585,8,16,40.51653152,32.23225883,0,0.02537156,32.4605971,0.30445882,0,2.41866803,109.2589264,41.36061859,0,35675.67646,11,East,1,0,0,0,0,0,0,0
1779,-74.0709,40.8585,9,16,42.24263162,23.57584222,0,5.51534918,31.65983635,3.80596838,0,2.96663713,118.4708786,5.38905716,0,51308.74587,10,Southeast,0,0,0,0,0,1,0,0
1780,-74.066,40.8585,10,16,43.56369635,6.07457563,0,6.24595641,46.99875875,3.88534989,0.10148629,0.39117959,100.0948105,2.00940061,0,138503.3852,1,East,1,0,0,0,0,0,0,0
1781,-74.0612,40.8585,11,16,44.21653817,0.05074312,0,11.98536564,51.55235855,1.40884745,0,0.14533396,138.8398743,1.54618537,0,5443.268608,0,Southeast,0,0,0,0,0,1,0,0
1782,-74.0563,40.8585,12,16,39.36978581,0,0,38.2421776,26.24770601,0,0,0.06533676,263.9238281,1.38593554,0,70332.7798,2,West,0,0,0,0,0,0,0,1
1783,-74.0515,40.8585,13,16,46.78688921,0.91337665,0,6.19926291,56.58545704,1.32458975,0,0.05227521,294.4001465,1.77221811,0,57296.99625,9,Northwest,0,0,0,1,0,0,0,0
1784,-74.0466,40.8585,14,16,44.62670057,13.89802155,0,3.72939488,45.0458177,2.34945221,0,0.07268029,225.0616455,1.99004471,0,2468.479816,13,Southwest,0,0,0,0,0,0,1,0
1785,-74.0418,40.8585,15,16,41.50092128,16.51578458,0,9.15940945,37.36316109,1.98433123,0,0.42574,294.2037048,5.79481173,0,13890.32386,7,Northwest,0,0,0,1,0,0,0,0
1786,-74.0369,40.8585,16,16,41.23431572,14.09312425,0,19.15019866,23.77579084,7.63630278,0.18286936,0.64476621,135.626236,5.62523651,0,11554.48052,8,Southeast,0,0,0,0,0,1,0,0
1787,-74.032,40.8585,17,16,38.12391752,0.48340277,0,1.97789989,30.93739145,7.33340006,24.01150489,0.39320618,273.2732544,0.71813864,0,9147.502914,13,West,0,0,0,0,0,0,0,1
1788,-74.0272,40.8585,18,16,38.90151707,22.4229605,0,0.25371566,40.85649003,1.37455397,0.11496619,2.92386913,257.9523926,20.97865677,0,170.9785547,18,West,0,0,0,0,0,0,0,1
1789,-74.0223,40.8585,19,16,37.5736163,38.34782726,0,0.4028376,25.68312633,0.28599011,0,1.5447768,215.8831024,30.18110275,0,177.6700222,13,Southwest,0,0,0,0,0,0,1,0
1790,-74.0175,40.8585,20,16,37.59412442,38.84327008,0,2.08169505,24.09616745,0,0,3.19825578,109.3168335,23.93721008,0,17244.93051,16,East,1,0,0,0,0,0,0,0
1791,-74.0126,40.8585,21,16,37.35486302,17.73720953,0,19.87887754,26.79768152,0.02537157,0,2.07093167,93.42949677,2.57602262,0,1387.00339,2,East,1,0,0,0,0,0,0,0
1792,-74.0078,40.8585,22,16,32.89434692,2.26213615,0,24.60400389,7.53353584,0.12685787,30.49615261,0.80271524,131.8932343,4.43159103,0,0,0,Southeast,0,0,0,0,0,1,0,0
1793,-74.0029,40.8585,23,16,34.89559763,18.63609315,0,1.26956076,0.15222939,21.77581518,15.02719121,0.19128825,296.3008728,3.52826929,0,0,0,Northwest,0,0,0,1,0,0,0,0
1794,-73.9981,40.8585,24,16,32.84991266,47.01834674,0,9.49852169,8.25908987,0.15222938,0,0.91981971,273.4942932,2.24204326,0,38675.14616,5,West,0,0,0,0,0,0,0,1
1795,-73.9932,40.8585,25,16,32.23125104,57.26130658,0,0,7.76137978,0,0,3.24789357,284.7112122,26.64968491,0,49033.83424,8,West,0,0,0,0,0,0,0,1
1796,-73.9884,40.8585,26,16,31.60404437,52.75774093,0,0,12.26494544,0,0,4.71316051,298.2538147,48.37474823,0,52992.96239,17,Northwest,0,0,0,1,0,0,0,0
1797,-73.9835,40.8585,27,16,32.23125104,53.2688336,0,0,11.6872422,0.06661056,0,5.79556227,308.5638428,75.0623703,0,60306.84187,19,Northwest,0,0,0,1,0,0,0,0
1798,-73.9787,40.8585,28,16,30.83157185,28.2414776,0,1.24320697,35.32552518,0.21247662,0,0.50549221,80.63851166,91.16384888,0,55759.81988,16,East,1,0,0,0,0,0,0,0
1799,-73.9738,40.8585,29,16,20.85778949,18.44659184,0,0.50743131,45.45361769,0.61504552,0,1.66770875,255.0977478,92.80670166,0,68886.97726,28,West,0,0,0,0,0,0,0,1
1800,-73.969,40.8585,30,16,6.65420738,19.80737764,0,0.72486251,44.08450106,0.35520203,0,1.32845187,169.1605225,97.61054993,0,87683.75442,11,South,0,0,0,0,1,0,0,0
1801,-73.9641,40.8585,31,16,2.81577092,22.54518324,0,5.5183058,36.19976947,0.75942786,0,0.91798455,187.8151703,97.26398468,0,32430.22547,2,South,0,0,0,0,1,0,0,0
1802,-73.9593,40.8585,32,16,0.45904613,44.90677213,0,1.52686014,6.07037715,0.40594502,12.11273193,10.12336731,103.0239182,91.71912384,0,0,0,East,1,0,0,0,0,0,0,0
1803,-73.9544,40.8585,33,16,2.03475335,0.21372062,0,4.09267686,1.60004347,0.56172006,58.50378221,1.36395466,117.0967636,0.48279703,0,0,0,Southeast,0,0,0,0,0,1,0,0
1804,-73.9496,40.8585,34,16,11.1352316,0,0,0,0,0,65.02268636,0.0007046,90,0,0,0,0,East,1,0,0,0,0,0,0,0
1805,-73.9447,40.8585,35,16,13.74659888,0,0,0,0,0,65.02268636,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1806,-73.9399,40.8585,36,16,13.6816565,15.7827243,0,0,0.38027246,0,48.8596896,6.17948103,299.6712647,2.56681776,9,21802.97048,2,Northwest,0,0,0,1,0,0,0,0
1807,-73.935,40.8585,37,16,18.07039418,43.8170208,0,0.07611473,20.49237698,0.55817457,0.07899929,3.16835546,121.666214,49.67672348,57,91475.03368,11,Southeast,0,0,0,0,0,1,0,0
1808,-73.9302,40.8585,38,16,19.47349139,13.98640139,0,0,49.98704853,1.04923642,0,3.25708723,23.5992775,23.40460396,25,90606.78886,9,Northeast,0,0,1,0,0,0,0,0
1809,-73.9253,40.8585,39,16,18.42074123,44.57548773,0,0,19.50862243,0.93857618,0,4.7528348,56.71097946,45.1095047,8,9354.051472,1,Northeast,0,0,1,0,0,0,0,0
1810,-73.9205,40.8585,40,16,22.96328981,12.49220389,0,1.5435654,15.05169817,2.8965116,33.03870729,2.28468657,275.358551,1.04119146,0,14530.51287,3,West,0,0,0,0,0,0,0,1
1811,-73.9156,40.8585,41,16,30.71365016,31.50314058,0,1.24807667,22.52357557,0.7511409,8.99675264,5.98321104,290.0005493,23.48184204,6,54226.81415,2,West,0,0,0,0,0,0,0,1
1812,-73.9108,40.8585,42,16,37.10022053,13.12838684,0,9.11031137,42.02216968,0.76181846,0,1.10916281,97.16130066,49.58953857,26,84129.29654,14,East,1,0,0,0,0,0,0,0
1813,-73.9059,40.8585,43,16,35.88853244,5.27669317,0,0.01991503,59.70070658,0.02537156,0,2.15334129,121.1298828,40.55054474,77,140803.1908,22,Southeast,0,0,0,0,0,1,0,0
1814,-73.9011,40.8585,44,16,36.42174356,2.07798451,0,0,62.69098615,0.25371569,0,0.50591516,266.9381103,38.81390762,85,138680.9744,23,West,0,0,0,0,0,0,0,1
1815,-73.8962,40.8585,45,16,36.14488394,1.86404899,0,0,62.91190928,0.24672807,0,2.70394087,121.1627121,25.23338699,42,110047.6345,17,Southeast,0,0,0,0,0,1,0,0
1816,-73.8914,40.8585,46,16,36.72423833,2.30990839,0,0,61.52967161,1.18310634,0,0.12380661,132.0883484,17.80277252,58,113061.8961,19,Southeast,0,0,0,0,0,1,0,0
1817,-73.8865,40.8585,47,16,35.64756203,5.76011439,0,0.12685779,58.36520954,0.69438991,0,0.24291636,285.9094543,27.5568943,67,116330.2347,16,West,0,0,0,0,0,0,0,1
1818,-73.8817,40.8585,48,16,37.00451597,22.44301176,0,2.65463751,39.33536304,0.589674,0,1.22136188,127.1450272,27.97794151,2,25131.56223,6,Southeast,0,0,0,0,0,1,0,0
1819,-73.8768,40.8585,49,16,29.20630334,59.00741543,0,2.87617676,2.7549751,0.38411901,0,1.52127361,134.0652008,17.99671555,0,13081.42871,2,Southeast,0,0,0,0,0,1,0,0
1820,-73.872,40.8585,50,16,30.48976985,39.01189095,0,5.2172332,20.51447491,0.27908724,0,1.35733938,206.0638733,21.16664505,18,50462.92099,22,Southwest,0,0,0,0,0,0,1,0
1821,-73.8671,40.8585,51,16,32.33208263,19.60546807,0,0.94668448,42.77254989,1.69798386,0,0.86358607,182.495697,24.21882057,20,67965.97872,18,South,0,0,0,0,1,0,0,0
1822,-73.8623,40.8585,52,16,34.04963768,42.61138149,0,2.36753919,18.00939583,2.0343698,0,0.96339095,203.6237946,23.98311615,15,54602.9472,13,Southwest,0,0,0,0,0,0,1,0
1823,-73.8574,40.8585,53,16,35.52451331,34.34606356,0,1.99527007,27.23272628,1.44862639,0,0.59423,199.6886902,32.41213608,13,40991.94458,21,South,0,0,0,0,1,0,0,0
1824,-73.8526,40.8585,54,16,33.9505151,25.89214897,0,3.99123916,33.99690606,1.14239212,0,1.25708401,120.3493118,29.31862068,9,40836.66145,17,Southeast,0,0,0,0,0,1,0,0
1825,-73.8477,40.8585,55,16,31.46732357,29.99024636,0,1.51285851,32.63703294,0.88254851,0,1.06413424,106.1200943,15.80948353,8,70706.95247,15,East,1,0,0,0,0,0,0,0
1826,-73.8429,40.8585,56,16,26.81539835,23.63746058,0,2.58348879,37.05109867,1.67452356,0,1.48901975,157.6916351,11.99532604,45,52685.28556,10,South,0,0,0,0,1,0,0,0
1827,-73.838,40.8585,57,16,26.02754474,38.03676801,0,0.45582856,25.66745634,0.81189026,0,1.01527977,152.451004,9.16401672,2,48648.09959,12,Southeast,0,0,0,0,0,1,0,0
1828,-73.8332,40.8585,58,16,30.60769154,33.84829618,0,7.80178478,22.74105225,0.58080997,0,0.44079822,38.53310776,5.65366936,3,25292.80268,9,Northeast,0,0,1,0,0,0,0,0
1829,-73.8283,40.8585,59,16,2.96445479,22.08731999,0,11.49729196,27.38827605,3.41550898,0,0.16433628,62.54939651,5.77300358,0,3022.190018,14,Northeast,0,0,1,0,0,0,0,0
1830,-73.8235,40.8585,60,16,-5.10719944,38.84220563,0,9.47863242,7.19952694,1.51640228,7.42774441,0.46806222,47.83962631,4.25335073,0,150.6605651,6,Northeast,0,0,1,0,0,0,0,0
1831,-73.8186,40.8585,61,16,16.89630431,14.22597844,0,35.55109153,3.69921299,0.33423917,11.16142107,0.4068487,310.6274109,3.19878411,0,0,2,Northwest,0,0,0,1,0,0,0,0
1832,-73.8138,40.8585,62,16,3.7523084,1.28171258,0,40.89656253,0,0.02537158,22.81903961,0.63079071,81.33769989,1.16281021,0,0,0,East,1,0,0,0,0,0,0,0
1833,-73.8089,40.8585,63,16,1.02814646,0.33692125,0,1.31627135,0,0,62.81131318,0.38281718,160.1036835,0.01651522,0,0,0,South,0,0,0,0,1,0,0,0
1834,-73.8041,40.8585,64,16,-0.66377344,29.94784862,0,3.26355992,0.64135234,0,31.07390154,0.8163209,252.8621521,3.4387145,0,0,3,West,0,0,0,0,0,0,0,1
1835,-73.7992,40.8585,65,16,1.81429106,58.01958224,0,4.04020073,1.87192614,1.0909772,0,0.51193792,213.6899109,6.81530809,0,0,0,Southwest,0,0,0,0,0,0,1,0
1836,-73.7944,40.8585,66,16,-11.63732665,23.1392025,0,2.65205338,2.12540561,0.90026056,36.18039265,0.73255128,114.7828598,1.4624939,2,9780.054539,1,Southeast,0,0,0,0,0,1,0,0
1837,-73.7895,40.8585,67,16,-14.63493019,3.58093952,0,0.55267402,9.70699329,0.68800668,50.49407276,0.16135,335.055542,0.73754698,0,8688.775547,1,Northwest,0,0,0,1,0,0,0,0
1838,-73.7847,40.8585,68,16,-13.406152,6.52403999,0,1.29246297,0.22536965,0.8089158,56.17189788,0.09029989,110.298996,0.71534407,0,330.0652405,0,East,1,0,0,0,0,0,0,0
1839,-73.7798,40.8585,69,16,-15.07414576,0,0,0,0,0,65.02268627,0.00075405,7.70096588,0,0,0,0,North,0,1,0,0,0,0,0,0
1840,-73.775,40.8585,70,16,-2.6906593,0,0,0,0,0,65.02268627,0.66085505,269.9419251,0.00897593,0,0,0,West,0,0,0,0,0,0,0,1
1841,-73.7701,40.8585,71,16,-9.18318829,25.05227266,0,5.93963532,1.38844842,4.71528759,25.91696021,0.28429896,314.4555054,5.74850988,0,0,0,Northwest,0,0,0,1,0,0,0,0
1842,-73.7652,40.8585,72,16,-12.74476513,0,0,0,0,0.35117838,64.66229107,0.20557496,82.82192993,0,0,0,0,East,1,0,0,0,0,0,0,0
1843,-73.7604,40.8585,73,16,-3.72461035,0,0,0,0,0,65.02268628,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1844,-73.7555,40.8585,74,16,-13.5599629,0,0,0,0,0,65.02268628,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1845,-73.7507,40.8585,75,16,-8.27741299,0,0,0,0,0,65.02268628,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1846,-73.7458,40.8585,76,16,5.61342029,0,0,0,0,0,65.02268627,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1887,-74.1097,40.8548,1,17,38.86904588,10.08422589,0,2.15065458,41.06199424,1.35520198,10.25342579,0.51248789,281.3431397,3.21661353,0,9729.278186,9,West,0,0,0,0,0,0,0,1
1888,-74.1048,40.8548,2,17,43.69870814,16.17100187,0,1.11269927,46.4832981,0.85419615,0.40503686,1.6970073,281.4683228,7.11243486,0,3369.310076,16,West,0,0,0,0,0,0,0,1
1889,-74.1,40.8548,3,17,38.77163231,33.87692464,0,7.61640906,20.4587576,2.97265477,0,0.94907939,19.42749786,30.34520912,0,1591.765805,6,North,0,1,0,0,0,0,0,0
1890,-74.0951,40.8548,4,17,41.13006611,13.09648341,0,1.77042142,41.7881352,5.21410623,0,2.7975955,305.0716858,18.90945816,0,16349.64276,10,Northwest,0,0,0,1,0,0,0,0
1891,-74.0903,40.8548,5,17,41.29242206,27.81971344,0,0,28.16314789,5.22328191,0,3.62226844,313.5245056,34.87408829,0,3480.406672,7,Northwest,0,0,0,1,0,0,0,0
1892,-74.0854,40.8548,6,17,41.46845009,27.42499932,0,0.50743093,37.01768737,0.07611462,0,0.40698037,314.8389893,48.14525604,0,0,9,Northwest,0,0,0,1,0,0,0,0
1893,-74.0806,40.8548,7,17,40.63616222,30.79449849,0,0.25371544,33.95264676,0.02537155,0,0.5462203,359.9492493,44.2965889,0,0,14,North,0,1,0,0,0,0,0,0
1894,-74.0757,40.8548,8,17,40.51653152,36.22644095,0,0.97018871,27.5943974,0.23520518,0,5.11215019,108.439415,32.44802856,0,34444.8572,14,East,1,0,0,0,0,0,0,0
1895,-74.0709,40.8548,9,17,42.06660359,20.23410954,0,1.33725967,41.19045681,2.26440622,0,0.58112472,125.6268997,2.1315248,0,111052.4774,4,Southeast,0,0,0,0,0,1,0,0
1896,-74.066,40.8548,10,17,43.90208033,3.0814156,0,4.73578594,52.68966771,2.83613375,0,0.13147803,126.5563355,1.74271703,0,64291.19767,2,Southeast,0,0,0,0,0,1,0,0
1897,-74.0612,40.8548,11,17,43.33298,0,0,14.39171611,50.58377305,0,0,0.04838294,199.5950165,1.02064347,0,0,0,South,0,0,0,0,1,0,0,0
1898,-74.0563,40.8548,12,17,41.11810304,3.36626948,0,23.16734487,37.08993496,0.40218419,0,0.06849012,302.4658203,1.72709322,0,71648.58765,0,Northwest,0,0,0,1,0,0,0,0
1899,-74.0515,40.8548,13,17,43.70212616,15.50487622,0,4.20748506,40.99106491,4.02662436,0,0.05856308,277.1370544,1.85664356,0,58143.78962,11,West,0,0,0,0,0,0,0,1
1900,-74.0466,40.8548,14,17,41.49750326,10.58838806,0,1.62085096,46.02554143,6.75780346,0,0.10345836,257.8842468,2.04072475,0,18635.76945,8,West,0,0,0,0,0,0,0,1
1901,-74.0418,40.8548,15,17,42.39644252,10.12120178,0,2.00688631,49.72380804,3.17433612,0,0.30962873,168.6475525,6.35740089,0,2468.479816,17,South,0,0,0,0,1,0,0,0
1902,-74.0369,40.8548,16,17,39.9833204,13.62965075,0,3.0275487,32.9375952,6.84800652,8.49420086,0.63365662,122.6769028,2.5822897,0,0,15,Southeast,0,0,0,0,0,1,0,0
1903,-74.032,40.8548,17,17,41.44623296,2.87373483,0,2.61621007,38.60175382,14.61345065,6.2476821,0.13595849,0.57428443,1.82485044,0,3475.634994,5,North,0,1,0,0,0,0,0,0
1904,-74.0272,40.8548,18,17,34.49910731,18.47506349,0,0.35433395,27.98670797,0.77270434,17.43742249,2.44889569,256.2265015,15.58343506,0,0,16,West,0,0,0,0,0,0,0,1
1905,-74.0223,40.8548,19,17,37.30359272,43.17103278,0,0.93874707,20.14150033,0.77495207,0,1.05287552,213.2280884,22.40784073,0,0,13,Southwest,0,0,0,0,0,0,1,0
1906,-74.0175,40.8548,20,17,38.91518915,35.5942414,0,6.71310104,21.90285317,0.81603664,0,2.69492102,130.0242462,14.84010983,0,664.6730721,15,Southeast,0,0,0,0,0,1,0,0
1907,-74.0126,40.8548,21,17,38.61269438,15.92760873,0,27.62812148,20.25745572,1.09097621,0,0.75591463,86.6975708,2.63811994,0,8086.537421,1,East,1,0,0,0,0,0,0,0
1908,-74.0078,40.8548,22,17,31.12039454,10.3661387,0,17.16186302,0.07611461,6.20070135,29.66237194,0.68668783,113.7264404,2.42663574,0,0,0,Southeast,0,0,0,0,0,1,0,0
1909,-74.0029,40.8548,23,17,37.60608749,28.18288025,0,1.96254398,11.76565686,18.50392696,0.03000674,0.11703365,230.723999,2.76513863,0,58857.92834,5,Southwest,0,0,0,0,0,0,1,0
1910,-73.9981,40.8548,24,17,36.65758694,23.86888699,0,2.56571261,37.29069611,1.06560504,0,1.52375507,301.6102295,3.59469938,0,66573.80495,7,Northwest,0,0,0,1,0,0,0,0
1911,-73.9932,40.8548,25,17,34.92806882,45.36639856,0,0.00139794,19.63306419,0.02537155,0,2.89185476,272.6081848,28.26711082,0,54221.9047,11,West,0,0,0,0,0,0,0,1
1912,-73.9884,40.8548,26,17,30.16847597,61.42543667,0,0.0123247,3.58847087,0,0,6.10561371,291.5259399,59.9301033,0,47556.05336,18,West,0,0,0,0,0,0,0,1
1913,-73.9835,40.8548,27,17,31.92875627,25.11036028,0,0,39.66215648,0.25371549,0,4.03440094,288.7753906,88.80001068,0,85045.07286,12,West,0,0,0,0,0,0,0,1
1914,-73.9787,40.8548,28,17,28.26976586,12.53889789,0,0,51.42172922,1.06560513,0,0.38161737,125.3454208,88.86503601,0,85427.66795,17,Southeast,0,0,0,0,0,1,0,0
1915,-73.9738,40.8548,29,17,17.67903089,13.6785278,0,4.88506018,45.58076805,0.88187621,0,0.22592492,162.2935333,92.32287598,0,83083.65833,20,South,0,0,0,0,1,0,0,0
1916,-73.969,40.8548,30,17,6.03725477,1.36991982,0,0.10148621,61.38723669,2.16758953,0,0.81660271,164.2664947,89.90592957,0,55212.04075,36,South,0,0,0,0,1,0,0,0
1917,-73.9641,40.8548,31,17,4.01036891,8.5238151,0,0.12685777,55.46046446,0.91509492,0,2.16747928,120.7283478,89.29161835,0,30693.03482,13,Southeast,0,0,0,0,0,1,0,0
1918,-73.9593,40.8548,32,17,-0.30659035,32.90600628,0,0.3552017,4.45480362,0.02537154,27.28484911,10.76332664,111.112999,74.18193054,0,3545.757123,0,East,1,0,0,0,0,0,0,0
1919,-73.9544,40.8548,33,17,1.77498383,0,0,0,0,0,65.02623224,0.11256652,111.8968811,0.1445252,0,0,0,East,1,0,0,0,0,0,0,0
1920,-73.9496,40.8548,34,17,3.05503232,0,0,0,0,0,65.02623224,0,0,0,0,0,0,North,0,1,0,0,0,0,0,0
1921,-73.9447,40.8548,35,17,8.09832083,0.02378077,0,0,0.06657724,0,64.93587423,0.14281218,346.785614,0,0,0,0,North,0,1,0,0,0,0,0,0
1922,-73.9399,40.8548,36,17,5.87489882,29.16078842,0,0.07611463,21.47899888,0.05760441,14.25272591,8.6509285,306.5124512,35.31710052,56,110913.3508,11,Northwest,0,0,0,1,0,0,0,0
1923,-73.935,40.8548,37,17,8.59735175,11.6329794,0,0,53.2066119,0.18664095,0,0.27514276,107.1769257,35.90475464,60,127966.6431,14,East,1,0,0,0,0,0,0,0
1924,-73.9302,40.8548,38,17,9.03144029,3.90528062,0,0,61.10733403,0.01361759,0,4.66498184,311.0838623,58.94247437,89,126225.645,16,Northwest,0,0,0,1,0,0,0,0
1925,-73.9253,40.8548,39,17,11.50437776,36.44403303,0,0.40594474,21.00380945,2.00581916,5.16662587,8.10667419,112.6881561,38.57682037,1,32005.68801,0,Southeast,0,0,0,0,0,1,0,0
1926,-73.9205,40.8548,40,17,21.43201685,6.43799735,0,6.84762922,25.73104711,5.13191308,20.80153087,3.59104109,308.5748291,5.57573223,12,58276.68263,12,Northwest,0,0,0,1,0,0,0,0
1927,-73.9156,40.8548,41,17,28.35179834,15.41116667,0,0,49.31060705,0.30445853,0,3.97397137,288.9661865,25.51407433,36,121684.2911,11,West,0,0,0,0,0,0,0,1
1928,-73.9108,40.8548,42,17,35.56382054,10.8226389,0,0.05074308,53.70229038,0.45055988,0,2.63584948,157.2073059,35.70954514,92,125227.9182,12,Southeast,0,0,0,0,0,1,0,0
1929,-73.9059,40.8548,43,17,36.16710107,1.90440631,0,0,62.74125277,0.38057317,0,1.90425932,159.1669159,29.43096542,60,139026.0091,22,South,0,0,0,0,1,0,0,0
1930,-73.9011,40.8548,44,17,35.60312777,1.20557813,0,0,63.59231023,0.22834389,0,1.14510989,184.7854309,36.19581604,44,134073.5611,16,South,0,0,0,0,1,0,0,0
1931,-73.8962,40.8548,45,17,36.8729222,5.42607797,0,0.54173733,58.0022609,1.05615605,0,1.02922964,103.1358032,15.93111992,43,120871.1601,19,East,1,0,0,0,0,0,0,0
1932,-73.8914,40.8548,46,17,35.73130352,3.81419872,0,0,61.17980066,0.03223286,0,1.57990742,311.0625305,21.92785454,154,133072.184,23,Northwest,0,0,0,1,0,0,0,0
1933,-73.8865,40.8548,47,17,35.30234201,2.376182,0,0,62.24410541,0.40594483,0,0.16349299,38.59130859,26.44537735,69,134037.9284,20,Northeast,0,0,1,0,0,0,0,0
1934,-73.8817,40.8548,48,17,34.39314869,23.27640902,0,0.02537155,41.37537799,0.34907367,0,1.35373008,112.5702896,22.17655754,3,48768.68232,4,Southeast,0,0,0,0,0,1,0,0
1935,-73.8768,40.8548,49,17,28.53808043,50.78263092,0,3.5735075,8.69111324,0.17760089,1.8013797,0.86564314,91.01930237,14.53308582,0,532.7856717,6,East,1,0,0,0,0,0,0,0
1936,-73.872,40.8548,50,17,31.27078742,32.3527068,0,11.76915797,19.55967542,1.34469205,0,0.82873541,211.9463654,16.54368401,49,52600.7402,19,Southwest,0,0,0,0,0,0,1,0
1937,-73.8671,40.8548,51,17,34.11287105,3.81688214,0,0.2188927,60.86359966,0.12685774,0,0.37156031,231.3708649,22.95075417,102,160032.367,6,Southwest,0,0,0,0,0,0,1,0
1938,-73.8623,40.8548,52,17,33.97102322,8.98607153,0,0.02537154,55.55810146,0.3805731,0,0.54909378,229.9193268,20.98686218,19,92384.30051,19,Southwest,0,0,0,0,0,0,1,0
