bldg_area,street_len,nodes_num,id,poi_num,tree,shrubland,grassland,builtup,barren,water,slope,aspect,elevation,LST,lon_id,lat_id,LST_class,East,North,Northeast,Northwest,South,Southeast,Southwest,West
0,2689.797559,1,395,0,0,37.51194707,12.29187606,0,19.55819079,0,2.613518,Northeast,913.9613037,62.1662702,6,65,4,0,0,1,0,0,0,0,0
0,0,0,396,0,0,37.74169691,11.41532443,0,20.20839395,0,0.49765465,North,908.6304932,60.764882,6,66,3,0,1,0,0,0,0,0,0
0,0,0,397,0,0,0,0,0,69.14396679,0,1.77306366,Northeast,895.3111572,57.78778658,7,1,1,0,0,1,0,0,0,0,0
0,0,0,398,0,0,0,0,0,69.14737865,0,1.83541036,Northeast,881.395874,58.00995788,7,2,1,0,0,1,0,0,0,0,0
0,0,0,399,0,0,0,0,0,69.15079027,0,1.91864038,Northeast,875.1403809,58.37568602,7,3,2,0,0,1,0,0,0,0,0
0,0,0,400,0,0,0,0,0,69.15420205,0,1.95977199,Northeast,862.5081787,57.42889448,7,4,1,0,0,1,0,0,0,0,0
0,0,0,401,0,0,0,0,0,69.15761337,0,1.97476029,Northeast,850.4952393,57.59637746,7,5,1,0,0,1,0,0,0,0,0
0,0,0,402,0,0,0,0,0,69.16102455,0,1.96926165,Northeast,843.553833,57.83563886,7,6,1,0,0,1,0,0,0,0,0
0,0,0,403,0,0,0.01126978,0,0,69.15316594,0,1.99196136,Northeast,831.6234131,57.9791957,7,7,1,0,0,1,0,0,0,0,0
0,0,0,404,0,0,0,0,0,69.16784658,0,2.03106356,Northeast,825.2486572,58.25947334,7,8,2,0,0,1,0,0,0,0,0
0,0,0,405,0,0,0.12672738,0,0,69.04452985,0,2.06356096,Northeast,813.651001,57.55536122,7,9,1,0,0,1,0,0,0,0,0
0,0,0,406,0,0,0,0,0,69.17466798,0,2.03541827,Northeast,804.2732544,57.61004954,7,10,1,0,0,1,0,0,0,0,0
0,0,0,407,0,0,0,0,0,69.17807842,0,2.04064775,Northeast,801.6780396,57.59295944,7,11,1,0,0,1,0,0,0,0,0
0,0,0,408,0,0,0,0,0,69.18148868,0,2.18198442,Northeast,801.2684937,57.57586934,7,12,1,0,0,1,0,0,0,0,0
0,0,0,409,0,0,0.12672693,0,0,69.05817212,0,2.31281924,Northeast,800.9265747,58.19794898,7,13,2,0,0,1,0,0,0,0,0
0,0,0,410,0,0,0,0,0,69.18830898,0,2.37128282,Northeast,799.4591065,58.22187512,7,14,2,0,0,1,0,0,0,0,0
0,0,0,411,0,0,0,0,0,69.1917187,0,2.50920296,Northeast,797.0267944,58.02704798,7,15,1,0,0,1,0,0,0,0,0
0,0,0,412,0,0,0.12672656,0,0,69.068402,0,2.13434649,Northeast,796.8799439,57.88690916,7,16,1,0,0,1,0,0,0,0,0
0,0,0,413,0,0,0.70966806,0,0,68.48887012,0,2.16773367,Northeast,797.0097656,58.29023552,7,17,2,0,0,1,0,0,0,0,0
0,0,0,414,0,0,0,0,0,69.20194745,0,2.06700492,Northeast,796.0725098,57.62372162,7,18,1,0,0,1,0,0,0,0,0
0,5981.671998,4,415,0,0,0.65897652,0,5.68595531,62.86042503,0,2.36646438,Northeast,795.3213501,57.12810872,7,19,1,0,0,1,0,0,0,0,0
0,2262.057088,1,416,0,0,18.42675151,2.66995961,2.20932694,45.90272765,0,4.97074175,Northeast,796.7113648,56.6803481,7,20,1,0,0,1,0,0,0,0,0
0,0,0,417,0,0,12.51890429,2.40548571,0,54.28778457,0,7.56816006,Northeast,806.7852783,50.41169942,7,21,0,0,0,1,0,0,0,0,0
0,7890.653109,0,418,0,0,16.54147074,14.11323809,0,38.56087478,0,4.73892164,Southeast,812.2791138,58.6115294,7,22,2,0,0,0,0,0,1,0,0
0,4722.322785,0,419,0,0,35.76588426,3.82627333,0,29.62683472,0,7.04587746,North,824.1811523,56.48893898,7,23,0,0,1,0,0,0,0,0,0
0,0,0,420,0,0,18.06277269,8.25097297,0,42.90865505,0,15.73930645,Northwest,835.8665161,51.83017772,7,24,0,0,0,0,1,0,0,0,0
0,0,0,421,0,0,6.95654627,5.14999346,0,57.11926926,0,15.29220676,North,842.6027222,47.43118598,7,25,0,0,1,0,0,0,0,0,0
0,0,0,422,0,0,8.11801962,1.11025124,0,59.89199893,0,14.92431355,Southeast,853.4050903,48.50444426,7,26,0,0,0,0,0,0,1,0,0
0,0,0,423,0,0,12.42173396,28.88423513,0,27.92665586,0,26.11035728,Southeast,863.9909668,57.94159748,7,27,1,0,0,0,0,0,1,0,0
0,0,0,424,0,0,40.1099719,14.61280155,0,14.51325964,0,9.4050293,Northeast,874.2250977,54.84828938,7,28,0,0,0,1,0,0,0,0,0
0,0,0,425,0,0,8.38552942,12.94971121,0,47.90419997,0,19.35953712,East,898.0680542,53.88098972,7,29,0,1,0,0,0,0,0,0,0
0,0,0,426,0,0,13.36060987,22.86711644,0,33.01512187,0,16.25190544,East,908.3045044,55.08755078,7,30,0,1,0,0,0,0,0,0,0
0,4334.548046,0,427,0,0,29.67435354,28.89920575,0,10.67269624,0,9.37381458,East,934.6251221,56.52995522,7,31,1,1,0,0,0,0,0,0,0
0,7550.359941,0,428,0,0,44.67468017,14.70718613,0,9.86779658,0,8.82247448,East,942.3636475,57.59979548,7,32,1,1,0,0,0,0,0,0,0
0,3215.811895,0,429,0,0,51.14395458,10.6800782,0,7.42903689,0,6.405653,East,938.7434082,57.7057541,7,33,1,1,0,0,0,0,0,0,0
0,6451.124249,0,430,0,0,63.35411739,1.5240439,0,4.37831522,0,3.50535941,Northeast,919.4707031,58.23212918,7,34,2,0,0,1,0,0,0,0,0
0,5411.835112,0,431,0,0,56.63681031,0.84114268,0,11.78193057,0,3.03705025,Northeast,972.4853516,56.9025194,7,35,1,0,0,1,0,0,0,0,0
0,7949.720887,1,432,0,0,16.37220744,0.17741408,0,52.71366859,0,5.66841364,Northeast,969.3305664,55.41909872,7,36,0,0,0,1,0,0,0,0,0
0,0,0,433,0,0,17.31997875,2.5221976,0,49.42452004,0,10.02517128,East,929.3353272,55.97623598,7,37,0,1,0,0,0,0,0,0,0
0,5965.194801,0,434,0,0,31.28851146,4.91628988,0,33.06530187,0,9.54798794,Northeast,1030.901611,57.12810872,7,38,1,0,0,1,0,0,0,0,0
0,5965.194801,0,435,0,0,37.61040304,7.54305856,0,24.12004773,0,16.72439957,North,1047.918945,51.90195614,7,39,0,0,1,0,0,0,0,0,0
0,0,0,436,0,0.20275834,22.71739414,4.9663418,0,41.39042067,0,14.36168861,North,1112.291992,49.79987384,7,40,0,0,1,0,0,0,0,0,0
0,0,0,437,0,0.02534477,26.67997357,5.76374245,0,36.81125985,0,15.30447578,Southwest,1108.364746,47.43118598,7,41,0,0,0,0,0,0,0,1,0
0,3641.221847,0,438,0,0,46.13791027,1.19686057,0,21.94895607,0,21.90947914,Southwest,981.4892578,53.3306885,7,42,0,0,0,0,0,0,0,1,0
0,8070.266443,0,439,0,0,52.27278602,0.68430735,0,16.33003854,0,10.56445694,South,986.4334717,56.4069065,7,43,0,0,0,0,0,1,0,0,0
0,14872.69894,0,440,0,0,48.34468129,0,0,20.94585514,0,4.36282396,Southeast,954.8462524,56.10953876,7,44,0,0,0,0,0,0,1,0,0
0,28213.66016,13,441,0,0,55.10960884,0,0,14.18433496,0,4.90101194,East,975.8756104,57.03582218,7,45,1,1,0,0,0,0,0,0,0
0,23183.06108,13,442,0,0,36.09877541,0.26471594,0,32.93385679,0,4.89587355,Southeast,1070.58252,57.08025644,7,46,1,0,0,0,0,0,1,0,0
0,16353.59061,2,443,0,0,23.97996062,1.30606864,0,44.01472333,0,4.83651733,Southeast,1099.403076,56.55388136,7,47,1,0,0,0,0,0,1,0,0
0,22999.40128,8,444,0,0,38.97939767,1.65038096,0,28.67437864,0,4.63961124,Southeast,947.9287109,57.68524598,7,48,1,0,0,0,0,0,1,0,0
0,6352.963356,0,445,0,0,43.88551296,7.2119393,0,18.21010981,0,4.85310793,Southeast,1072.798096,58.87813496,7,49,2,0,0,0,0,0,1,0,0
0,6123.683715,2,446,0,0,41.90410034,0.4853257,0,26.92154102,0,4.63242674,Southeast,1059.095825,59.35665776,7,50,3,0,0,0,0,0,1,0,0
0,2781.485222,0,447,0,0,35.38954889,0.20275637,0,33.7220656,0,4.54169083,Southeast,993.4923706,60.5085305,7,51,3,0,0,0,0,0,1,0,0
0,0,0,448,0,0,27.88381291,0.17741171,0,41.25654913,0,4.63750601,East,959.1520386,60.08469602,7,52,3,1,0,0,0,0,0,0,0
0,8090.545088,1,449,0,0,13.40194319,0.12672253,0,55.79251354,0,4.72504807,East,998.5407105,59.92063106,7,53,3,1,0,0,0,0,0,0,0
0,13279.91601,1,450,0,0,3.765764,0,0,65.55881768,0,4.45022535,East,985.9984741,59.56173896,7,54,3,1,0,0,0,0,0,0,0
0,27515.8778,5,451,0,0,4.7324733,0.32877549,0,64.26673768,0,3.81300449,Southeast,973.649353,58.7653403,7,55,2,0,0,0,0,0,1,0,0
0,9540.301626,2,452,0,0,17.91923939,11.89104069,0,39.52110907,0,4.62892342,Southeast,970.3814697,57.21697724,7,56,1,0,0,0,0,0,1,0,0
0,9348.49073,1,453,0,0,16.89261539,3.73260724,0,48.70956997,0,5.8626318,South,963.4615479,57.9791957,7,57,1,0,0,0,0,1,0,0,0
0,21691.17588,20,454,0,0,16.30442479,11.28994065,0,41.74383048,0,4.54258108,South,962.0149536,60.17014652,7,58,3,0,0,0,0,1,0,0,0
0,7778.53721,0,455,0,0,11.13623763,10.34931961,0,47.85604167,0,6.27493334,East,963.7974854,59.70187778,7,59,3,1,0,0,0,0,0,0,0
0,5241.332405,1,456,0,0,10.80855332,10.31732665,0,48.21912179,0,4.10192823,Southeast,988.3587647,61.08617588,7,60,4,0,0,0,0,0,1,0,0
0,10726.2858,8,457,0,0,5.05984471,3.5764016,0,60.71215817,0,3.76868701,Southeast,1084.04126,62.22779456,7,61,4,0,0,0,0,0,1,0,0
0,13924.50602,11,458,0,0,0.17741005,0.07010699,2.15368314,66.95060688,0,1.45007074,Northeast,1074.584106,58.74483218,7,62,2,0,0,1,0,0,0,0,0
0,11558.53846,6,459,0,0,4.98372139,0.62298611,0,63.74850181,0,1.84905684,North,1053.387695,61.67407532,7,63,4,0,1,0,0,0,0,0,0
0,4319.176052,0,460,0,0,23.83853897,20.75232037,0.2491573,24.51859477,0,2.21800065,Northeast,1032.814209,63.40701146,7,64,4,0,0,1,0,0,0,0,0
0,0,0,461,0,0,36.34993024,3.45296265,0,29.55912102,0,4.51689959,Northeast,1025.332764,63.60867464,7,65,4,0,0,1,0,0,0,0,0
0,0,0,462,0,0,38.40529346,25.10779035,0,5.85233149,0,6.55833578,East,1011.51062,61.66723928,7,66,4,1,0,0,0,0,0,0,0
0,0,0,463,0,0,0,0,0,69.14396679,0,1.77090967,Northeast,998.0357666,58.33466978,8,1,2,0,0,1,0,0,0,0,0
0,0,0,464,0,0,0,0,0,69.14737865,0,1.83412969,Northeast,992.0211792,58.15693274,8,2,2,0,0,1,0,0,0,0,0
0,0,0,465,0,0,0,0,0,69.15079027,0,1.8810215,Northeast,980.8017578,57.59637746,8,3,1,0,0,1,0,0,0,0,0
0,0,0,466,0,0,0,0,0,69.15420205,0,1.90851831,Northeast,970.2084351,58.1671868,8,4,2,0,0,1,0,0,0,0,0
0,0,0,467,0,0,0,0,0,69.15761337,0,1.93583763,Northeast,964.130249,58.26630938,8,5,2,0,0,1,0,0,0,0,0
0,0,0,468,0,0,0,0,0,69.16102455,0,1.94416499,Northeast,952.2885132,58.05097412,8,6,1,0,0,1,0,0,0,0,0
0,0,0,469,0,0,0,0,0,69.16443573,0,1.94526136,Northeast,946.6812134,57.53143508,8,7,1,0,0,1,0,0,0,0,0
0,0,0,470,0,0,0,0,0,69.16784658,0,2.01529813,Northeast,933.8623047,57.175961,8,8,1,0,0,1,0,0,0,0,0
0,0,0,471,0,0,0,0,0,69.17125722,0,2.03491259,Northeast,920.0178223,58.19794898,8,9,2,0,0,1,0,0,0,0,0
0,0,0,472,0,0,0,0,0,69.17466798,0,1.99976742,Northeast,913.7928467,58.38594008,8,10,2,0,0,1,0,0,0,0,0
0,0,0,473,0,0,0,0,0,69.1780784,0,1.92936563,Northeast,900.4388428,58.5602591,8,11,2,0,0,1,0,0,0,0,0
0,0,0,474,0,0,0,0,0,69.18148868,0,2.41828704,Northeast,886.7624512,58.21162106,8,12,2,0,0,1,0,0,0,0,0
0,0,0,475,0,0,0.12672696,0,0,69.05817209,0,2.38445354,Northeast,880.2565918,57.98944976,8,13,1,0,0,1,0,0,0,0,0
0,0,0,476,0,0,0.10138144,0,0,69.08692754,0,2.25842166,Northeast,867.2926636,58.22187512,8,14,2,0,0,1,0,0,0,0,0
0,0,0,477,0,0,0.50690681,0,0,68.6848119,0,2.4722712,Northeast,854.2909546,57.78778658,8,15,1,0,0,1,0,0,0,0,0
0,2001.091129,0,478,0,0,0.02534532,0,0.96312176,68.20666147,0,2.10662842,Northeast,847.7089233,58.03730204,8,16,1,0,0,1,0,0,0,0,0
0,3256.59038,0,479,0,0,0.0253453,0,0.12672644,69.04646644,0,2.09177876,Northeast,835.6152954,58.03388402,8,17,1,0,0,1,0,0,0,0,0
0,5590.921245,2,480,0,0.05069055,2.68417861,0.12381356,1.82427709,64.51898764,0,2.09869885,Northeast,828.7591553,58.1330066,8,18,2,0,0,1,0,0,0,0,0
0,36647.12839,6,481,0,0,0.42307604,0,1.9376481,66.84463271,0,2.08556509,East,816.7953491,57.7399343,8,19,1,1,0,0,0,0,0,0,0
0,30247.16782,2,482,0,0,18.08403261,0.38336872,1.10097504,49.64038934,0,4.24867439,Northeast,805.385437,57.10418258,8,20,1,0,0,1,0,0,0,0,0
0,29768.65145,2,483,0,0,15.69434868,9.33469251,0,44.18313338,0,6.02263308,Northeast,800.8635864,56.82048692,8,21,1,0,0,1,0,0,0,0,0
0,35160.38159,2,484,0,0,26.16881706,4.39518979,0,38.65157676,0,2.74720073,North,794.4332275,57.08367446,8,22,1,0,1,0,0,0,0,0,0
0,0,0,485,0,0,38.63994856,14.93049254,0,15.64855121,0,12.90186691,North,792.4783325,55.69254032,8,23,0,0,1,0,0,0,0,0,0
0,0,0,486,0,0,1.75208707,2.46572494,0,65.00458869,0,22.01733589,Northwest,790.7423706,47.44144004,8,24,0,0,0,0,1,0,0,0,0
0,0,0,487,0,0,0.78453373,0.41396306,0,68.0273122,0,7.07722187,East,788.0494995,46.72365584,8,25,0,1,0,0,0,0,0,0,0
0,0,0,488,0,0,2.16825602,6.65802346,0,60.28377893,0,29.1847744,Southeast,787.001709,52.8863459,8,26,0,0,0,0,0,0,1,0,0
0,0,0,489,0,0,35.35900113,29.47753034,0,4.3960935,0,17.20581436,Southeast,786.4948731,56.49577502,8,27,1,0,0,0,0,0,1,0,0
0,0,0,490,0,0,30.77463016,20.96750773,0,17.49389522,0,9.34272766,Northeast,785.4541016,53.56311386,8,28,0,0,0,1,0,0,0,0,0
0,0,0,491,0,0,28.74463062,19.90464524,0,20.59016474,0,10.84133339,East,784.5927734,55.2105995,8,29,0,1,0,0,0,0,0,0,0
0,0,0,492,0,0,23.46199148,10.23257735,0,35.54827934,0,12.00659943,East,784.6865234,54.954248,8,30,0,1,0,0,0,0,0,0,0
0,4334.548046,0,493,0,0,55.0938866,8.45731767,0,5.69505126,0,6.49254417,East,791.4365234,58.32441572,8,31,2,1,0,0,0,0,0,0,0
0,0,0,494,0,0,55.48040473,7.8354839,0,5.93377425,0,7.46071005,East,795.5878906,58.02362996,8,32,1,1,0,0,0,0,0,0,0
0,9029.198332,1,495,0,0,58.73440307,0.48479641,0,10.03387018,0,5.23417807,East,805.3527832,57.7741145,8,33,1,1,0,0,0,0,0,0,0
0,6451.124249,0,496,0,0,37.07545348,2.66911319,0,29.51190983,0,3.88616776,Northeast,813.8497315,55.7403926,8,34,0,0,0,1,0,0,0,0,0
0,2176.522758,0,497,0,0,29.13003051,2.42397502,0,37.70587803,0,1.75290263,Northeast,820.2753296,55.76773676,8,35,0,0,0,1,0,0,0,0,0
0,4774.315772,0,498,0,0,15.93115001,4.34046546,0,48.99167465,0,4.97775364,East,835.6643677,55.78140884,8,36,0,1,0,0,0,0,0,0,0
0,3108.295693,0,499,0,0,19.00746132,5.21957318,0,45.03966189,0,7.50368595,East,847.1707764,56.87859326,8,37,1,1,0,0,0,0,0,0,0
0,9073.490494,1,500,0,0,30.13596189,14.24967447,0,24.88446685,0,8.56515312,Northeast,855.8375244,54.8858876,8,38,0,0,0,1,0,0,0,0,0
0,0,0,501,0,0,29.22335468,15.63031931,0,24.41983534,0,14.16363525,Northeast,874.0148926,54.04505468,8,39,0,0,0,1,0,0,0,0,0
0,0,0,502,0,0,21.54390618,12.95834568,0,34.7746631,0,21.06351852,East,883.6026611,49.485416,8,40,0,1,0,0,0,0,0,0,0
0,0,0,503,0,0,21.41923107,6.52070242,0,41.34038713,0,2.01139879,Northeast,906.2908936,49.16754014,8,41,0,0,0,1,0,0,0,0,0
0,0,0,504,0,0,13.31775363,1.47832771,0,54.48764557,0,23.56234741,Southwest,911.0753174,48.80523002,8,42,0,0,0,0,0,0,0,1,0
0,1590.475003,0,505,0,0,41.70706974,1.8925212,0,25.68754097,0,16.84516335,Southwest,910.4713745,52.6812647,8,43,0,0,0,0,0,0,0,1,0
0,20490.05496,6,506,0,0,52.65651636,1.49242484,0,15.14159523,0,4.26743126,Southeast,897.0440674,56.98455188,8,44,1,0,0,0,0,0,1,0,0
0,25376.90402,3,507,0,0,54.41554907,0.20275738,0,14.67563736,0,5.05118656,East,888.284729,58.2184571,8,45,2,1,0,0,0,0,0,0,0
0,16757.6407,8,508,0,0,43.21821515,1.0137862,0,25.06534679,0,5.15570211,East,903.3660889,57.37762418,8,46,1,1,0,0,0,0,0,0,0
0,8318.619032,8,509,0,0,40.49478644,0.417366,0,28.38860015,0,5.02827883,Southeast,908.9940796,56.70085622,8,47,1,0,0,0,0,0,1,0,0
0,7992.491394,3,510,0,0,20.63406682,1.48443534,0,47.18565511,0,5.22399235,Southeast,899.1670532,58.88155298,8,48,2,0,0,0,0,0,1,0,0
0,16340.92037,2,511,0,0,25.01776772,0.51302133,0,43.77677302,0,4.50789213,Southeast,909.5938721,59.11056032,8,49,2,0,0,0,0,0,1,0,0
0,11465.66009,2,512,0,0,22.36009032,0.77473298,0,46.17614377,0,4.68437767,Southeast,911.2877808,59.65060748,8,50,3,0,0,0,0,0,1,0,0
0,10215.42797,0,513,0,0,2.74489541,0,0,66.56947545,0,4.26192474,Southeast,924.1025391,60.2692691,8,51,3,0,0,0,0,0,1,0,0
0,8348.265253,1,514,0,0,6.11483498,0,0,63.20293877,0,4.14116716,East,949.552124,60.252179,8,52,3,1,0,0,0,0,0,0,0
0,2293.384477,0,515,0,0,5.08905633,0,0,64.23212292,0,4.58562183,East,928.8148193,60.13938434,8,53,3,1,0,0,0,0,0,0,0
0,6417.361674,0,516,0,0,4.04682918,0,0,65.27775249,0,4.40611601,East,935.1325684,60.37522772,8,54,3,1,0,0,0,0,0,0,0
0,25752.39426,4,517,0,0,0.76033371,0,0,68.56765275,0,3.94940996,East,963.8618774,60.03684374,8,55,3,1,0,0,0,0,0,0,0
0,31089.58709,8,518,0,0,0.2039607,0,0,69.12742845,0,3.91074133,Southeast,993.3942261,59.50363262,8,56,3,0,0,0,0,0,1,0,0
0,11592.58046,9,519,0,0,5.1447143,2.01406049,0,62.1760178,0,4.55162525,Southeast,935.8132324,58.13642462,8,57,2,0,0,0,0,0,1,0,0
0,8927.639258,0,520,0,0,0.37259911,0,0,68.96559683,0,4.59732485,South,952.94104,59.52072272,8,58,3,0,0,0,0,1,0,0,0
0,9666.376245,9,521,0,0,3.84172216,2.53374653,0,62.96613021,0,2.78253412,East,1046.517212,60.18040058,8,59,3,1,0,0,0,0,0,0,0
0,3145.967293,0,522,0,0,4.44455951,11.41686001,0,53.48358225,0,4.41322565,Southeast,1027.7146,60.21116276,8,60,3,0,0,0,0,0,1,0,0
0,8703.748305,5,523,0,0,0.67154289,0,0.21249942,68.46436218,0,3.33322859,Southeast,1004.422363,60.62474318,8,61,3,0,0,0,0,0,1,0,0
0,7736.249567,3,524,0,0,2.81089139,0.08195877,2.86484849,63.59410841,0,1.62492275,North,935.2860718,61.52026442,8,62,4,0,1,0,0,0,0,0,0
0,5580.631472,4,525,0,0,13.43973975,19.93892479,0.20275426,35.7737905,0,1.51658094,North,937.0219116,62.13209,8,63,4,0,1,0,0,0,0,0,0
0,5211.672162,0,526,0,0,16.32510655,4.09833405,2.3377564,46.5974144,0,1.52739334,Northeast,982.171875,62.7131534,8,64,4,0,0,1,0,0,0,0,0
0,0,0,527,0,0,27.17676368,3.3961598,0.04888801,38.74020243,0,3.75576448,East,956.0284424,63.47195384,8,65,4,1,0,0,0,0,0,0,0
0,0,0,528,0,0,20.48249405,7.55649465,0,41.32642659,0,8.45427513,East,956.0561523,61.86206642,8,66,4,1,0,0,0,0,0,0,0
0,0,0,529,0,0,0,0,0,69.14396679,0,1.69830751,Northeast,946.9922485,58.16035076,9,1,2,0,0,1,0,0,0,0,0
0,0,0,530,0,0,0,0,0,69.14737865,0,1.73827195,Northeast,944.0675659,57.90741728,9,2,1,0,0,1,0,0,0,0,0
0,0,0,531,0,0,0,0,0,69.15079027,0,1.84023488,Northeast,940.7775269,58.02021194,9,3,1,0,0,1,0,0,0,0,0
0,0,0,532,0,0,0,0,0,69.15420205,0,1.85449719,Northeast,948.1028442,58.5602591,9,4,2,0,0,1,0,0,0,0,0
0,0,0,533,0,0,0,0,0,69.15761337,0,1.84130299,Northeast,1095.175537,57.7570244,9,5,1,0,0,1,0,0,0,0,0
0,0,0,534,0,0,0,0,0,69.16102455,0,1.9070431,Northeast,1084.023315,57.7399343,9,6,1,0,0,1,0,0,0,0,0
0,0,0,535,0,0,0,0,0,69.16443573,0,2.01610732,Northeast,1058.964233,58.10908046,9,7,2,0,0,1,0,0,0,0,0
0,0,0,536,0,0,0.02534549,0,0,69.14250109,0,2.08517027,Northeast,1040.335693,58.52266088,9,8,2,0,0,1,0,0,0,0,0
0,0,0,537,0,0,0,0,0,69.17125724,0,2.10295105,Northeast,1033.728027,58.21162106,9,9,2,0,0,1,0,0,0,0,0
0,0,0,538,0,0,0,0,0,69.17466798,0,2.09102464,Northeast,1019.461304,59.31564152,9,10,3,0,0,1,0,0,0,0,0
0,0,0,539,0,0,0,0,0,69.17807841,0,2.14884186,Northeast,1006.963806,59.1755027,9,11,2,0,0,1,0,0,0,0,0
0,0,0,540,0,0,0,0,0,69.18148868,0,2.10543084,Northeast,1000.931274,58.70381594,9,12,2,0,0,1,0,0,0,0,0
0,0,0,541,0,0,0.43087168,0,0,68.75402737,0,2.10523152,Northeast,990.8962402,57.88007312,9,13,1,0,0,1,0,0,0,0,0
0,0,0,542,0,0,0.15207214,0,0,69.03623684,0,2.13081193,Northeast,978.9761963,57.7741145,9,14,1,0,0,1,0,0,0,0,0
0,0,0,543,0,0,0.22810799,0,0,68.96361069,0,2.18333554,Northeast,972.5978394,58.13642462,9,15,2,0,0,1,0,0,0,0,0
0,0,0,544,0,0,0,0,0,69.19512855,0,2.1077466,Northeast,960.3460693,58.18085888,9,16,2,0,0,1,0,0,0,0,0
0,1475.610035,0,545,0,0,0.02534529,0,0,69.1731929,0,2.14118052,Northeast,954.2512207,58.63203752,9,17,2,0,0,1,0,0,0,0,0
0,4108.524765,0,546,0,0,0.81512686,0.5858542,0.5328333,67.26813309,0,2.13093281,Northeast,940.4102783,57.00506,9,18,1,0,0,1,0,0,0,0,0
0,10344.03462,3,547,0,0,6.12984112,0,1.87671399,61.19880175,0,2.39092541,East,926.295105,58.70381594,9,19,2,1,0,0,0,0,0,0,0
0,2232.393207,0,548,0,0,8.60444742,0.07720085,0,60.52711744,0,1.95925295,Northeast,919.2462769,58.72432406,9,20,2,0,0,1,0,0,0,0,0
0,8515.815962,14,549,0,0,6.98900791,0.08027965,0,62.14288701,0,2.46797943,East,905.3504028,56.67351206,9,21,1,1,0,0,0,0,0,0,0
0,25058.59381,0,550,0,0,23.97955157,16.00893962,0,29.22709242,0,17.38897896,Northwest,892.201416,55.49429516,9,22,0,0,0,0,1,0,0,0,0
0,0,0,551,0,0,0.64002546,3.78794855,0,64.79101829,0,26.0676403,Northwest,885.1676025,46.17335462,9,23,0,0,0,0,1,0,0,0,0
0,0,0,552,0,0,0.77779868,0.40398199,0,68.04062004,0,11.40775585,Northwest,872.1057739,48.47026406,9,24,0,0,0,0,1,0,0,0,0
0,0,0,553,0,0,2.28373316,6.90397965,0,60.03809618,0,22.13494873,Southeast,858.9292603,52.81456748,9,25,0,0,0,0,0,0,1,0,0
0,0,0,554,0,0,23.90250081,27.48239869,0,17.84431756,0,11.89593124,Southeast,852.460144,57.23064932,9,26,1,0,0,0,0,0,1,0,0
0,0,0,555,0,0,40.34320335,9.39936039,0,19.49006122,0,6.78691769,East,839.8837891,57.87323708,9,27,1,1,0,0,0,0,0,0,0
0,0,0,556,0,0,32.1014489,4.61624728,0,32.51833692,0,6.41650248,Northeast,832.7062988,55.1935094,9,28,0,0,0,1,0,0,0,0,0
0,25058.59381,0,557,0,0,16.05225886,0.65897096,0,52.52821078,0,8.67593765,East,821.1273193,54.77309294,9,29,0,1,0,0,0,0,0,0,0
0,29393.14186,0,558,0,0,49.5210349,2.27288366,0,17.44892962,0,5.82613087,East,808.9737549,58.18085888,9,30,2,1,0,0,0,0,0,0,0
0,5845.02212,0,559,0,0,61.43668363,0.59401411,0,7.21555778,0,3.36692452,Northeast,802.4708862,58.77217634,9,31,2,0,0,1,0,0,0,0,0
0,9439.892846,1,560,0,0,32.76433723,0.72332481,0,35.76200085,0,3.49940395,Northeast,793.3413696,57.3810422,9,32,1,0,0,1,0,0,0,0,0
0,7929.418771,0,561,0,0,20.88486463,0.36767358,0,48.00053146,0,4.14668179,North,787.8504639,56.27360372,9,33,0,0,1,0,0,0,0,0,0
0,5590.432953,0,562,0,0,25.18497818,0.56234927,0,43.50914907,0,4.70421171,Northwest,786.3094482,55.47720506,9,34,0,0,0,0,1,0,0,0,0
0,8257.251761,1,563,0,0,17.91126786,1.9064191,0,49.4421966,0,2.40692687,South,782.0771484,55.75064666,9,35,0,0,0,0,0,1,0,0,0
0,4774.315772,0,564,0,0,15.91491648,10.91364845,0,42.43472518,0,5.93516827,Southeast,778.9249268,55.83951518,9,36,0,0,0,0,0,0,1,0,0
0,3108.295693,0,565,0,0,16.30735945,11.97950319,0,40.97983374,0,9.62686157,East,777.6314697,54.74574878,9,37,0,1,0,0,0,0,0,0,0
0,233.974326,0,566,0,0,21.14143343,19.06437777,0,29.03894717,0,12.56761837,East,776.2132568,52.2027419,9,38,0,1,0,0,0,0,0,0,0
0,0,0,567,0,0,42.80977963,14.13257569,0,12.33115399,0,8.66154289,Northeast,775.4693604,55.83609716,9,39,0,0,0,1,0,0,0,0,0
0,0,0,568,0,0,26.65178742,20.20852429,0,22.41660325,0,18.24354362,North,774.3470459,50.59285448,9,40,0,0,1,0,0,0,0,0,0
0,0,0,569,0,0,16.88173852,14.48724604,0,37.91133607,0,15.12730312,North,777.381897,48.5454605,9,41,0,0,1,0,0,0,0,0,0
0,0,0,570,0,0,14.11813239,3.92741297,0,51.23818154,0,8.91875553,Southwest,780.279541,48.46684604,9,42,0,0,0,0,0,0,0,1,0
0,0,0,571,0,0,14.59424412,5.68863834,0,48.97890473,0,26.2377739,Southwest,787.5760498,47.92338086,9,43,0,0,0,0,0,0,0,1,0
0,10592.46504,2,572,0,0,37.99663281,1.13046237,0,30.16344125,0,11.0203886,South,795.7058106,52.19932388,9,44,0,0,0,0,0,1,0,0,0
